organism,year,level,pc_num,n_transects,year_zero,tidalheight,years_pres,percent_cover_beta
Phymatolithon lenormandii,1986,13,0,4,5,0,24,0
Phymatolithon lenormandii,1987,5,0,4,6,2.784,24,0
Phymatolithon lenormandii,1987,6,0,6,6,2.436,24,0
Phymatolithon lenormandii,1987,7,0,6,6,2.088,24,0
Phymatolithon lenormandii,1987,8,3.3333333333333335,6,6,1.7399999999999998,24,0.03333333333333333
Phymatolithon lenormandii,1987,9,0,6,6,1.392,24,0
Phymatolithon lenormandii,1987,10,0,6,6,1.044,24,0
Phymatolithon lenormandii,1987,11,0,6,6,0.696,24,0
Phymatolithon lenormandii,1987,12,0,6,6,0.348,24,0
Phymatolithon lenormandii,1987,13,0,6,6,0,24,0
Phymatolithon lenormandii,1988,5,0,5,7,2.784,24,0
Phymatolithon lenormandii,1988,6,0,5,7,2.436,24,0
Phymatolithon lenormandii,1988,7,0,6,7,2.088,24,0
Phymatolithon lenormandii,1988,8,0,6,7,1.7399999999999998,24,0
Phymatolithon lenormandii,1988,9,0,6,7,1.392,24,0
Phymatolithon lenormandii,1988,10,0,6,7,1.044,24,0
Phymatolithon lenormandii,1988,11,0,6,7,0.696,24,0
Phymatolithon lenormandii,1988,12,0,6,7,0.348,24,0
Phymatolithon lenormandii,1988,13,0,4,7,0,24,0
Phymatolithon lenormandii,1989,5,0,4,8,2.784,24,0
Phymatolithon lenormandii,1989,6,0,6,8,2.436,24,0
Phymatolithon lenormandii,1989,7,0,6,8,2.088,24,0
Phymatolithon lenormandii,1989,8,0,6,8,1.7399999999999998,24,0
Phymatolithon lenormandii,1989,9,0,6,8,1.392,24,0
Phymatolithon lenormandii,1989,10,0,6,8,1.044,24,0
Phymatolithon lenormandii,1989,11,0,6,8,0.696,24,0
Phymatolithon lenormandii,1989,12,0,5,8,0.348,24,0
Phymatolithon lenormandii,1989,13,0,3,8,0,24,0
Phymatolithon lenormandii,1990,5,0,4,9,2.784,24,0
Phymatolithon lenormandii,1990,6,0,6,9,2.436,24,0
Phymatolithon lenormandii,1990,7,0,6,9,2.088,24,0
Phymatolithon lenormandii,1990,8,0,6,9,1.7399999999999998,24,0
Phymatolithon lenormandii,1990,9,0,6,9,1.392,24,0
Phymatolithon lenormandii,1990,10,0,6,9,1.044,24,0
Phymatolithon lenormandii,1990,11,0,6,9,0.696,24,0
Phymatolithon lenormandii,1990,12,0,6,9,0.348,24,0
Phymatolithon lenormandii,1990,13,0,6,9,0,24,0
Phymatolithon lenormandii,1991,5,0,3,10,2.784,24,0
Phymatolithon lenormandii,1991,6,0,4,10,2.436,24,0
Phymatolithon lenormandii,1991,7,0,5,10,2.088,24,0
Phymatolithon lenormandii,1991,8,0,5,10,1.7399999999999998,24,0
Phymatolithon lenormandii,1991,9,0,5,10,1.392,24,0
Phymatolithon lenormandii,1991,10,0,5,10,1.044,24,0
Phymatolithon lenormandii,1991,11,0,5,10,0.696,24,0
Phymatolithon lenormandii,1991,12,0,5,10,0.348,24,0
Phymatolithon lenormandii,1991,13,0,5,10,0,24,0
Phymatolithon lenormandii,1992,5,0,4,11,2.784,24,0
Phymatolithon lenormandii,1992,6,0,5,11,2.436,24,0
Phymatolithon lenormandii,1992,7,0.49733333333333335,5,11,2.088,24,0.004973333333333333
Phymatolithon lenormandii,1992,8,0.8,5,11,1.7399999999999998,24,0.008
Phymatolithon lenormandii,1992,9,1,5,11,1.392,24,0.01
Phymatolithon lenormandii,1992,10,3,5,11,1.044,24,0.03
Phymatolithon lenormandii,1992,11,0.5333333333333333,5,11,0.696,24,0.005333333333333333
Phymatolithon lenormandii,1992,12,0,4,11,0.348,24,0
Phymatolithon lenormandii,1992,13,0.25,4,11,0,24,0.0025
Phymatolithon lenormandii,1993,5,0,4,12,2.784,24,0
Phymatolithon lenormandii,1993,6,0,6,12,2.436,24,0
Phymatolithon lenormandii,1993,7,0,6,12,2.088,24,0
Phymatolithon lenormandii,1993,8,0,6,12,1.7399999999999998,24,0
Phymatolithon lenormandii,1993,9,0,6,12,1.392,24,0
Phymatolithon lenormandii,1993,10,0,6,12,1.044,24,0
Phymatolithon lenormandii,1993,11,0,6,12,0.696,24,0
Phymatolithon lenormandii,1993,12,0,6,12,0.348,24,0
Phymatolithon lenormandii,1993,13,0,4,12,0,24,0
Phymatolithon lenormandii,1994,5,0,6,13,2.784,24,0
Phymatolithon lenormandii,1994,6,0,6,13,2.436,24,0
Phymatolithon lenormandii,1994,7,0,6,13,2.088,24,0
Phymatolithon lenormandii,1994,8,0,6,13,1.7399999999999998,24,0
Phymatolithon lenormandii,1994,9,0,6,13,1.392,24,0
Phymatolithon lenormandii,1994,10,0,6,13,1.044,24,0
Phymatolithon lenormandii,1994,11,0,6,13,0.696,24,0
Phymatolithon lenormandii,1994,12,0,6,13,0.348,24,0
Phymatolithon lenormandii,1994,13,0,6,13,0,24,0
Phymatolithon lenormandii,1995,5,0,2,14,2.784,24,0
Phymatolithon lenormandii,1995,6,0,5,14,2.436,24,0
Phymatolithon lenormandii,1995,7,0,5,14,2.088,24,0
Phymatolithon lenormandii,1995,8,0,5,14,1.7399999999999998,24,0
Phymatolithon lenormandii,1995,9,0,5,14,1.392,24,0
Phymatolithon lenormandii,1995,10,0,5,14,1.044,24,0
Phymatolithon lenormandii,1995,11,0,5,14,0.696,24,0
Phymatolithon lenormandii,1995,12,0,5,14,0.348,24,0
Phymatolithon lenormandii,1995,13,0,4,14,0,24,0
Phymatolithon lenormandii,1996,5,0,3,15,2.784,24,0
Phymatolithon lenormandii,1996,6,0,2,15,2.436,24,0
Phymatolithon lenormandii,1996,7,0,3,15,2.088,24,0
Phymatolithon lenormandii,1996,8,0,3,15,1.7399999999999998,24,0
Phymatolithon lenormandii,1996,9,0,3,15,1.392,24,0
Phymatolithon lenormandii,1996,10,0,3,15,1.044,24,0
Phymatolithon lenormandii,1996,11,0,3,15,0.696,24,0
Phymatolithon lenormandii,1996,12,0,2,15,0.348,24,0
Phymatolithon lenormandii,1996,13,0,2,15,0,24,0
Phymatolithon lenormandii,1997,5,0,4,16,2.784,24,0
Phymatolithon lenormandii,1997,6,0,5,16,2.436,24,0
Phymatolithon lenormandii,1997,7,0,5,16,2.088,24,0
Phymatolithon lenormandii,1997,8,0,5,16,1.7399999999999998,24,0
Phymatolithon lenormandii,1997,9,0,5,16,1.392,24,0
Phymatolithon lenormandii,1997,10,0,5,16,1.044,24,0
Phymatolithon lenormandii,1997,11,0,5,16,0.696,24,0
Phymatolithon lenormandii,1997,12,0,5,16,0.348,24,0
Phymatolithon lenormandii,1997,13,0,3,16,0,24,0
Phymatolithon lenormandii,1998,5,0,4,17,2.784,24,0
Phymatolithon lenormandii,1998,6,0,4,17,2.436,24,0
Phymatolithon lenormandii,1998,7,0,6,17,2.088,24,0
Phymatolithon lenormandii,1998,8,0,6,17,1.7399999999999998,24,0
Phymatolithon lenormandii,1998,9,0,6,17,1.392,24,0
Phymatolithon lenormandii,1998,10,0.3333333333333333,6,17,1.044,24,0.003333333333333333
Phymatolithon lenormandii,1998,11,0,6,17,0.696,24,0
Phymatolithon lenormandii,1998,12,0,6,17,0.348,24,0
Phymatolithon lenormandii,1998,13,0.6666666666666667,5,17,0,24,0.006666666666666667
Phymatolithon lenormandii,1999,5,0,3,18,2.784,24,0
Phymatolithon lenormandii,1999,6,0,4,18,2.436,24,0
Phymatolithon lenormandii,1999,7,0,4,18,2.088,24,0
Phymatolithon lenormandii,1999,8,0,4,18,1.7399999999999998,24,0
Phymatolithon lenormandii,1999,9,0,4,18,1.392,24,0
Phymatolithon lenormandii,1999,10,0,4,18,1.044,24,0
Phymatolithon lenormandii,1999,11,0,4,18,0.696,24,0
Phymatolithon lenormandii,1999,12,0,4,18,0.348,24,0
Phymatolithon lenormandii,1999,13,0,4,18,0,24,0
Phymatolithon lenormandii,2000,5,0,6,19,2.784,24,0
Phymatolithon lenormandii,2000,6,0,6,19,2.436,24,0
Phymatolithon lenormandii,2000,7,3.0555555555555554,6,19,2.088,24,0.030555555555555555
Phymatolithon lenormandii,2000,8,7.833333333333333,6,19,1.7399999999999998,24,0.07833333333333332
Phymatolithon lenormandii,2000,9,16.166666666666668,6,19,1.392,24,0.16166666666666668
Phymatolithon lenormandii,2000,10,10.166666666666668,6,19,1.044,24,0.10166666666666668
Phymatolithon lenormandii,2000,11,4.611111111111111,6,19,0.696,24,0.04611111111111111
Phymatolithon lenormandii,2000,12,0.9444444444444444,6,19,0.348,24,0.009444444444444445
Phymatolithon lenormandii,2000,13,0.9333333333333333,5,19,0,24,0.009333333333333334
Phymatolithon lenormandii,2001,5,0,2,20,2.784,24,0
Phymatolithon lenormandii,2001,6,0,4,20,2.436,24,0
Phymatolithon lenormandii,2001,7,2.333333333333333,5,20,2.088,24,0.02333333333333333
Phymatolithon lenormandii,2001,8,2.066666666666667,5,20,1.7399999999999998,24,0.02066666666666667
Phymatolithon lenormandii,2001,9,2.433333333333333,5,20,1.392,24,0.024333333333333332
Phymatolithon lenormandii,2001,10,5.333333333333334,5,20,1.044,24,0.05333333333333334
Phymatolithon lenormandii,2001,11,2.333333333333333,5,20,0.696,24,0.02333333333333333
Phymatolithon lenormandii,2001,12,2.666666666666667,5,20,0.348,24,0.02666666666666667
Phymatolithon lenormandii,2001,13,0,5,20,0,24,0
Phymatolithon lenormandii,2002,5,0,4,21,2.784,24,0
Phymatolithon lenormandii,2002,6,0,4,21,2.436,24,0
Phymatolithon lenormandii,2002,7,0,4,21,2.088,24,0
Phymatolithon lenormandii,2002,8,0.3333333333333333,4,21,1.7399999999999998,24,0.003333333333333333
Phymatolithon lenormandii,2002,9,0,4,21,1.392,24,0
Phymatolithon lenormandii,2002,10,0,4,21,1.044,24,0
Phymatolithon lenormandii,2002,11,0.4166666666666667,4,21,0.696,24,0.004166666666666667
Phymatolithon lenormandii,2002,12,0,4,21,0.348,24,0
Phymatolithon lenormandii,2002,13,2.0833333333333335,4,21,0,24,0.020833333333333336
Phymatolithon lenormandii,2003,5,0,4,22,2.784,24,0
Phymatolithon lenormandii,2003,6,0,4,22,2.436,24,0
Phymatolithon lenormandii,2003,7,2.1666666666666665,4,22,2.088,24,0.021666666666666664
Phymatolithon lenormandii,2003,8,4.5,4,22,1.7399999999999998,24,0.045
Phymatolithon lenormandii,2003,9,6.25,4,22,1.392,24,0.0625
Phymatolithon lenormandii,2003,10,3.5833333333333335,4,22,1.044,24,0.035833333333333335
Phymatolithon lenormandii,2003,11,5.916666666666666,4,22,0.696,24,0.05916666666666666
Phymatolithon lenormandii,2003,12,6.416666666666666,4,22,0.348,24,0.06416666666666666
Phymatolithon lenormandii,2003,13,1.1111111111111112,3,22,0,24,0.011111111111111112
Phymatolithon lenormandii,2004,5,0,3,23,2.784,24,0
Phymatolithon lenormandii,2004,6,0,4,23,2.436,24,0
Phymatolithon lenormandii,2004,7,0,4,23,2.088,24,0
Phymatolithon lenormandii,2004,8,0,4,23,1.7399999999999998,24,0
Phymatolithon lenormandii,2004,9,0,4,23,1.392,24,0
Phymatolithon lenormandii,2004,10,0,4,23,1.044,24,0
Phymatolithon lenormandii,2004,11,0,4,23,0.696,24,0
Phymatolithon lenormandii,2004,12,0,4,23,0.348,24,0
Phymatolithon lenormandii,2004,13,0,4,23,0,24,0
Phymatolithon lenormandii,2005,5,0,3,24,2.784,24,0
Phymatolithon lenormandii,2005,6,0,4,24,2.436,24,0
Phymatolithon lenormandii,2005,7,0,4,24,2.088,24,0
Phymatolithon lenormandii,2005,8,5.25,4,24,1.7399999999999998,24,0.0525
Phymatolithon lenormandii,2005,9,0.3333333333333333,4,24,1.392,24,0.003333333333333333
Phymatolithon lenormandii,2005,10,0.9166666666666666,4,24,1.044,24,0.009166666666666667
Phymatolithon lenormandii,2005,11,2.6666666666666665,4,24,0.696,24,0.026666666666666665
Phymatolithon lenormandii,2005,12,3.6666666666666665,3,24,0.348,24,0.03666666666666667
Phymatolithon lenormandii,2005,13,10,2,24,0,24,0.1
Phymatolithon lenormandii,2006,5,0,4,25,2.784,24,0
Phymatolithon lenormandii,2006,6,1.4,5,25,2.436,24,0.013999999999999999
Phymatolithon lenormandii,2006,7,0.33333333333333337,5,25,2.088,24,0.0033333333333333335
Phymatolithon lenormandii,2006,8,18.4,5,25,1.7399999999999998,24,0.184
Phymatolithon lenormandii,2006,9,17.666666666666668,5,25,1.392,24,0.17666666666666667
Phymatolithon lenormandii,2006,10,13.1,5,25,1.044,24,0.131
Phymatolithon lenormandii,2006,11,15.399999999999999,5,25,0.696,24,0.154
Phymatolithon lenormandii,2006,12,21.333333333333332,4,25,0.348,24,0.21333333333333332
Phymatolithon lenormandii,2006,13,4.5,2,25,0,24,0.045
Phymatolithon lenormandii,2009,5,0,4,28,2.784,24,0
Phymatolithon lenormandii,2009,6,7.466666666666667,5,28,2.436,24,0.07466666666666667
Phymatolithon lenormandii,2009,7,12.6,5,28,2.088,24,0.126
Phymatolithon lenormandii,2009,8,8.6,5,28,1.7399999999999998,24,0.086
Phymatolithon lenormandii,2009,9,4.266666666666667,5,28,1.392,24,0.042666666666666665
Phymatolithon lenormandii,2009,10,13.8,5,28,1.044,24,0.138
Phymatolithon lenormandii,2009,11,20.8,5,28,0.696,24,0.20800000000000002
Phymatolithon lenormandii,2009,12,21.666666666666668,3,28,0.348,24,0.21666666666666667
Phymatolithon lenormandii,2009,13,0,1,28,0,24,0
Phymatolithon lenormandii,2010,5,15.666666666666666,3,29,2.784,24,0.15666666666666665
Phymatolithon lenormandii,2010,6,5.777777777777778,3,29,2.436,24,0.057777777777777775
Phymatolithon lenormandii,2010,7,3.111111111111111,3,29,2.088,24,0.03111111111111111
Phymatolithon lenormandii,2010,8,36,3,29,1.7399999999999998,24,0.36
Phymatolithon lenormandii,2010,9,23.5,3,29,1.392,24,0.235
Phymatolithon lenormandii,2010,10,32.888888888888886,3,29,1.044,24,0.32888888888888884
Phymatolithon lenormandii,2010,11,18.666666666666668,3,29,0.696,24,0.18666666666666668
Phymatolithon lenormandii,2010,12,16,3,29,0.348,24,0.16
Phymatolithon lenormandii,2010,13,7.833333333333333,2,29,0,24,0.07833333333333332
Phymatolithon lenormandii,2011,5,0,3,30,2.784,24,0
Phymatolithon lenormandii,2011,6,0,4,30,2.436,24,0
Phymatolithon lenormandii,2011,7,7.416666666666666,4,30,2.088,24,0.07416666666666666
Phymatolithon lenormandii,2011,8,15.083333333333334,4,30,1.7399999999999998,24,0.15083333333333335
Phymatolithon lenormandii,2011,9,12.5,4,30,1.392,24,0.125
Phymatolithon lenormandii,2011,10,8.583333333333334,4,30,1.044,24,0.08583333333333334
Phymatolithon lenormandii,2011,11,17.916666666666668,4,30,0.696,24,0.17916666666666667
Phymatolithon lenormandii,2011,12,21.75,4,30,0.348,24,0.2175
Phymatolithon lenormandii,2012,5,0,4,31,2.784,24,0
Phymatolithon lenormandii,2012,6,4.166666666666667,4,31,2.436,24,0.04166666666666667
Phymatolithon lenormandii,2012,7,9.583333333333334,4,31,2.088,24,0.09583333333333334
Phymatolithon lenormandii,2012,8,26.333333333333336,4,31,1.7399999999999998,24,0.26333333333333336
Phymatolithon lenormandii,2012,9,13.916666666666666,4,31,1.392,24,0.13916666666666666
Phymatolithon lenormandii,2012,10,27.333333333333332,4,31,1.044,24,0.2733333333333333
Phymatolithon lenormandii,2012,11,23.083333333333332,4,31,0.696,24,0.23083333333333333
Phymatolithon lenormandii,2012,12,27.77777777777778,3,31,0.348,24,0.2777777777777778
Phymatolithon lenormandii,2013,5,0,2,32,2.784,24,0
Phymatolithon lenormandii,2013,6,0,3,32,2.436,24,0
Phymatolithon lenormandii,2013,7,19.833333333333332,2,32,2.088,24,0.19833333333333333
Phymatolithon lenormandii,2013,8,20.11111111111111,3,32,1.7399999999999998,24,0.2011111111111111
Phymatolithon lenormandii,2013,9,31.555555555555557,3,32,1.392,24,0.3155555555555556
Phymatolithon lenormandii,2013,10,33.888888888888886,3,32,1.044,24,0.33888888888888885
Phymatolithon lenormandii,2013,11,40.333333333333336,3,32,0.696,24,0.4033333333333334
Phymatolithon lenormandii,2013,12,22.444444444444443,3,32,0.348,24,0.22444444444444442
Phymatolithon lenormandii,2013,13,20,2,32,0,24,0.2
Phymatolithon lenormandii,2014,5,0,4,33,2.784,24,0
Phymatolithon lenormandii,2014,6,1.9166666666666667,4,33,2.436,24,0.01916666666666667
Phymatolithon lenormandii,2014,7,0.8333333333333334,4,33,2.088,24,0.008333333333333333
Phymatolithon lenormandii,2014,8,6.083333333333334,4,33,1.7399999999999998,24,0.060833333333333336
Phymatolithon lenormandii,2014,9,9.75,4,33,1.392,24,0.0975
Phymatolithon lenormandii,2014,10,4,4,33,1.044,24,0.04
Phymatolithon lenormandii,2014,11,16.416666666666664,4,33,0.696,24,0.16416666666666666
Phymatolithon lenormandii,2014,12,4.833333333333333,4,33,0.348,24,0.04833333333333333
Phymatolithon lenormandii,2014,13,1,2,33,0,24,0.01
Phymatolithon lenormandii,2015,5,19.11111111111111,3,34,2.784,24,0.19111111111111112
Phymatolithon lenormandii,2015,6,0,4,34,2.436,24,0
Phymatolithon lenormandii,2015,7,10.083333333333332,4,34,2.088,24,0.10083333333333332
Phymatolithon lenormandii,2015,8,5.666666666666667,4,34,1.7399999999999998,24,0.05666666666666667
Phymatolithon lenormandii,2015,9,0,4,34,1.392,24,0
Phymatolithon lenormandii,2015,10,0,4,34,1.044,24,0
Phymatolithon lenormandii,2015,11,2.0833333333333335,4,34,0.696,24,0.020833333333333336
Phymatolithon lenormandii,2015,12,0,3,34,0.348,24,0
Phymatolithon lenormandii,2016,5,0,4,35,2.784,24,0
Phymatolithon lenormandii,2016,6,0,4,35,2.436,24,0
Phymatolithon lenormandii,2016,7,5.833333333333333,4,35,2.088,24,0.05833333333333333
Phymatolithon lenormandii,2016,8,0,4,35,1.7399999999999998,24,0
Phymatolithon lenormandii,2016,9,14.583333333333332,4,35,1.392,24,0.14583333333333331
Phymatolithon lenormandii,2016,10,0,4,35,1.044,24,0
Phymatolithon lenormandii,2016,11,6.75,4,35,0.696,24,0.0675
Phymatolithon lenormandii,2016,12,0,3,35,0.348,24,0
Phymatolithon lenormandii,2016,13,2.3333333333333335,1,35,0,24,0.023333333333333334
Phymatolithon lenormandii,2019,5,0,3,38,2.784,24,0
Phymatolithon lenormandii,2019,6,0,4,38,2.436,24,0
Phymatolithon lenormandii,2019,7,0.39083333333333337,4,38,2.088,24,0.003908333333333334
Phymatolithon lenormandii,2019,8,0.3904166666666667,4,38,1.7399999999999998,24,0.003904166666666667
Phymatolithon lenormandii,2019,9,13.151666666666667,4,38,1.392,24,0.13151666666666667
Phymatolithon lenormandii,2019,10,1.8233333333333333,4,38,1.044,24,0.018233333333333334
Phymatolithon lenormandii,2019,11,25.6625,4,38,0.696,24,0.256625
Phymatolithon lenormandii,2019,12,2.8712500000000003,4,38,0.348,24,0.028712500000000002
Phymatolithon lenormandii,2019,13,20.31,1,38,0,24,0.20309999999999997
Phymatolithon lenormandii,2020,5,0,3,39,2.784,24,0
Phymatolithon lenormandii,2020,6,0,3,39,2.436,24,0
Phymatolithon lenormandii,2020,7,3.888888888888889,3,39,2.088,24,0.03888888888888889
Phymatolithon lenormandii,2020,8,16.77777777777778,3,39,1.7399999999999998,24,0.16777777777777778
Phymatolithon lenormandii,2020,9,16.11111111111111,3,39,1.392,24,0.1611111111111111
Phymatolithon lenormandii,2020,10,11.666666666666668,3,39,1.044,24,0.11666666666666668
Phymatolithon lenormandii,2020,11,7,3,39,0.696,24,0.07
Phymatolithon lenormandii,2020,12,14,2,39,0.348,24,0.14
Phymatolithon lenormandii,2020,13,6.5,2,39,0,24,0.065
Phymatolithon lenormandii,2021,5,0,3,40,2.784,24,0
Phymatolithon lenormandii,2021,6,0,4,40,2.436,24,0
Phymatolithon lenormandii,2021,7,0.013333333333333332,5,40,2.088,24,1.333333333333333e-4
Phymatolithon lenormandii,2021,8,4.1899999999999995,5,40,1.7399999999999998,24,0.04189999999999999
Phymatolithon lenormandii,2021,9,7.95,5,40,1.392,24,0.0795
Phymatolithon lenormandii,2021,10,2.18,5,40,1.044,24,0.0218
Phymatolithon lenormandii,2021,11,9.033333333333333,5,40,0.696,24,0.09033333333333333
Phymatolithon lenormandii,2021,12,25.333333333333332,4,40,0.348,24,0.2533333333333333
Phymatolithon lenormandii,2021,13,10.344444444444443,3,40,0,24,0.10344444444444444
Phymatolithon lenormandii,2022,5,0,3,41,2.784,24,0
Phymatolithon lenormandii,2022,6,0,4,41,2.436,24,0
Phymatolithon lenormandii,2022,7,0,4,41,2.088,24,0
Phymatolithon lenormandii,2022,8,0,4,41,1.7399999999999998,24,0
Phymatolithon lenormandii,2022,9,0.8333333333333334,4,41,1.392,24,0.008333333333333333
Phymatolithon lenormandii,2022,10,0,4,41,1.044,24,0
Phymatolithon lenormandii,2022,11,0,4,41,0.696,24,0
Phymatolithon lenormandii,2022,12,3.166666666666667,4,41,0.348,24,0.03166666666666667
Phymatolithon lenormandii,2022,13,1.3333333333333333,3,41,0,24,0.013333333333333332
Phymatolithon lenormandii,2023,5,0,4,42,2.784,24,0
Phymatolithon lenormandii,2023,6,0,4,42,2.436,24,0
Phymatolithon lenormandii,2023,7,0.0016666666666666668,4,42,2.088,24,1.6666666666666667e-5
Phymatolithon lenormandii,2023,8,10.158333333333333,4,42,1.7399999999999998,24,0.10158333333333333
Phymatolithon lenormandii,2023,9,4.166666666666667,4,42,1.392,24,0.04166666666666667
Phymatolithon lenormandii,2023,10,10.225,4,42,1.044,24,0.10225
Phymatolithon lenormandii,2023,11,9.346666666666668,4,42,0.696,24,0.09346666666666667
Phymatolithon lenormandii,2023,12,1.3133333333333335,4,42,0.348,24,0.013133333333333335
Phymatolithon lenormandii,2023,13,2.6041666666666665,4,42,0,24,0.026041666666666664
Plumaria plumosa,1982,7,0,5,1,2.088,8,0
Plumaria plumosa,1982,8,0,5,1,1.7399999999999998,8,0
Plumaria plumosa,1982,9,0,5,1,1.392,8,0
Plumaria plumosa,1982,10,0,5,1,1.044,8,0
Plumaria plumosa,1982,11,0,5,1,0.696,8,0
Plumaria plumosa,1982,12,0,5,1,0.348,8,0
Plumaria plumosa,1982,13,0,5,1,0,8,0
Plumaria plumosa,1983,7,0,5,2,2.088,8,0
Plumaria plumosa,1983,8,0,5,2,1.7399999999999998,8,0
Plumaria plumosa,1983,9,0,5,2,1.392,8,0
Plumaria plumosa,1983,10,0,5,2,1.044,8,0
Plumaria plumosa,1983,11,0,5,2,0.696,8,0
Plumaria plumosa,1983,12,0,4,2,0.348,8,0
Plumaria plumosa,1984,7,0,4,3,2.088,8,0
Plumaria plumosa,1984,8,0,4,3,1.7399999999999998,8,0
Plumaria plumosa,1984,9,0,4,3,1.392,8,0
Plumaria plumosa,1984,10,0,4,3,1.044,8,0
Plumaria plumosa,1984,11,0,4,3,0.696,8,0
Plumaria plumosa,1984,12,0,4,3,0.348,8,0
Plumaria plumosa,1984,13,0,3,3,0,8,0
Plumaria plumosa,1986,7,0,5,5,2.088,8,0
Plumaria plumosa,1986,8,0,5,5,1.7399999999999998,8,0
Plumaria plumosa,1986,9,0,5,5,1.392,8,0
Plumaria plumosa,1986,10,0,5,5,1.044,8,0
Plumaria plumosa,1986,11,0,5,5,0.696,8,0
Plumaria plumosa,1986,12,0,5,5,0.348,8,0
Plumaria plumosa,1986,13,0,5,5,0,8,0
Plumaria plumosa,1987,7,0,5,6,2.088,8,0
Plumaria plumosa,1987,8,0,5,6,1.7399999999999998,8,0
Plumaria plumosa,1987,9,0,5,6,1.392,8,0
Plumaria plumosa,1987,10,0,5,6,1.044,8,0
Plumaria plumosa,1987,11,0,5,6,0.696,8,0
Plumaria plumosa,1987,12,0,5,6,0.348,8,0
Plumaria plumosa,1987,13,0,5,6,0,8,0
Plumaria plumosa,1988,7,0,5,7,2.088,8,0
Plumaria plumosa,1988,8,0,5,7,1.7399999999999998,8,0
Plumaria plumosa,1988,9,0,5,7,1.392,8,0
Plumaria plumosa,1988,10,0,5,7,1.044,8,0
Plumaria plumosa,1988,11,0,5,7,0.696,8,0
Plumaria plumosa,1988,12,0,5,7,0.348,8,0
Plumaria plumosa,1988,13,0,5,7,0,8,0
Plumaria plumosa,1989,7,0,5,8,2.088,8,0
Plumaria plumosa,1989,8,0,5,8,1.7399999999999998,8,0
Plumaria plumosa,1989,9,0,5,8,1.392,8,0
Plumaria plumosa,1989,10,0,5,8,1.044,8,0
Plumaria plumosa,1989,11,0,5,8,0.696,8,0
Plumaria plumosa,1989,12,0,5,8,0.348,8,0
Plumaria plumosa,1989,13,0,4,8,0,8,0
Plumaria plumosa,1990,7,0,5,9,2.088,8,0
Plumaria plumosa,1990,8,0,5,9,1.7399999999999998,8,0
Plumaria plumosa,1990,9,0,5,9,1.392,8,0
Plumaria plumosa,1990,10,0,5,9,1.044,8,0
Plumaria plumosa,1990,11,0,5,9,0.696,8,0
Plumaria plumosa,1990,12,0,5,9,0.348,8,0
Plumaria plumosa,1990,13,0,5,9,0,8,0
Plumaria plumosa,1991,7,0,4,10,2.088,8,0
Plumaria plumosa,1991,8,0,4,10,1.7399999999999998,8,0
Plumaria plumosa,1991,9,0,4,10,1.392,8,0
Plumaria plumosa,1991,10,0,4,10,1.044,8,0
Plumaria plumosa,1991,11,0,4,10,0.696,8,0
Plumaria plumosa,1991,12,0,4,10,0.348,8,0
Plumaria plumosa,1991,13,0,4,10,0,8,0
Plumaria plumosa,1992,7,0,5,11,2.088,8,0
Plumaria plumosa,1992,8,0,5,11,1.7399999999999998,8,0
Plumaria plumosa,1992,9,0,5,11,1.392,8,0
Plumaria plumosa,1992,10,0,5,11,1.044,8,0
Plumaria plumosa,1992,11,0,5,11,0.696,8,0
Plumaria plumosa,1992,12,0,4,11,0.348,8,0
Plumaria plumosa,1992,13,0.25,4,11,0,8,0.0025
Plumaria plumosa,1993,7,0,5,12,2.088,8,0
Plumaria plumosa,1993,8,0,5,12,1.7399999999999998,8,0
Plumaria plumosa,1993,9,0,5,12,1.392,8,0
Plumaria plumosa,1993,10,0,5,12,1.044,8,0
Plumaria plumosa,1993,11,0,5,12,0.696,8,0
Plumaria plumosa,1993,12,0,5,12,0.348,8,0
Plumaria plumosa,1993,13,0,4,12,0,8,0
Plumaria plumosa,1994,7,0,5,13,2.088,8,0
Plumaria plumosa,1994,8,0,5,13,1.7399999999999998,8,0
Plumaria plumosa,1994,9,0,5,13,1.392,8,0
Plumaria plumosa,1994,10,0,5,13,1.044,8,0
Plumaria plumosa,1994,11,0,5,13,0.696,8,0
Plumaria plumosa,1994,12,0,5,13,0.348,8,0
Plumaria plumosa,1994,13,0,5,13,0,8,0
Plumaria plumosa,1995,7,0,5,14,2.088,8,0
Plumaria plumosa,1995,8,0,5,14,1.7399999999999998,8,0
Plumaria plumosa,1995,9,0,5,14,1.392,8,0
Plumaria plumosa,1995,10,0,5,14,1.044,8,0
Plumaria plumosa,1995,11,0,5,14,0.696,8,0
Plumaria plumosa,1995,12,0,5,14,0.348,8,0
Plumaria plumosa,1995,13,0,5,14,0,8,0
Plumaria plumosa,1996,7,0,3,15,2.088,8,0
Plumaria plumosa,1996,8,0,3,15,1.7399999999999998,8,0
Plumaria plumosa,1996,9,0,3,15,1.392,8,0
Plumaria plumosa,1996,10,0,3,15,1.044,8,0
Plumaria plumosa,1996,11,0,3,15,0.696,8,0
Plumaria plumosa,1996,12,0,3,15,0.348,8,0
Plumaria plumosa,1996,13,0,2,15,0,8,0
Plumaria plumosa,1997,7,0,4,16,2.088,8,0
Plumaria plumosa,1997,8,0,4,16,1.7399999999999998,8,0
Plumaria plumosa,1997,9,0,4,16,1.392,8,0
Plumaria plumosa,1997,10,0,4,16,1.044,8,0
