organism,year,level,n_transects,year_zero,tidalheight,years_pres,density,density_nonzero
Mytilus edulis,1993,8,7,12,1.7399999999999998,33,3902.3809523809527,3902.3809523809527
Mytilus edulis,1993,9,7,12,1.392,33,3553.571428571429,3553.571428571429
Mytilus edulis,1993,10,7,12,1.044,33,5275,5275
Mytilus edulis,1993,11,7,12,0.696,33,3559.5238095238096,3559.5238095238096
Mytilus edulis,1993,12,7,12,0.348,33,4854.761904761905,4854.761904761905
Mytilus edulis,1993,13,5,12,0,33,9160,9160
Mytilus edulis,1994,5,7,13,2.784,33,111.9047619047619,111.9047619047619
Mytilus edulis,1994,6,7,13,2.436,33,5705.952380952382,5705.952380952382
Mytilus edulis,1994,7,7,13,2.088,33,10953.57142857143,10953.57142857143
Mytilus edulis,1994,8,7,13,1.7399999999999998,33,14480.952380952383,14480.952380952383
Mytilus edulis,1994,9,7,13,1.392,33,22111.904761904763,22111.904761904763
Mytilus edulis,1994,10,7,13,1.044,33,43039.28571428572,43039.28571428572
Mytilus edulis,1994,11,7,13,0.696,33,31744.04761904762,31744.04761904762
Mytilus edulis,1994,12,7,13,0.348,33,21578.571428571428,21578.571428571428
Mytilus edulis,1994,13,7,13,0,33,23238.09523809524,23238.09523809524
Mytilus edulis,1995,5,3,14,2.784,33,0,0.01
Mytilus edulis,1995,6,6,14,2.436,33,0,0.01
Mytilus edulis,1995,7,6,14,2.088,33,351.66666666666663,351.66666666666663
Mytilus edulis,1995,8,6,14,1.7399999999999998,33,297.91666666666663,297.91666666666663
Mytilus edulis,1995,9,6,14,1.392,33,689.5833333333333,689.5833333333333
Mytilus edulis,1995,10,6,14,1.044,33,3543.75,3543.75
Mytilus edulis,1995,11,6,14,0.696,33,5645.833333333333,5645.833333333333
Mytilus edulis,1995,12,6,14,0.348,33,4.166666666666666,4.166666666666666
Mytilus edulis,1995,13,5,14,0,33,6.25,6.25
Mytilus edulis,1996,5,4,15,2.784,33,518.75,518.75
Mytilus edulis,1996,6,3,15,2.436,33,2077.777777777778,2077.777777777778
Mytilus edulis,1996,7,4,15,2.088,33,7600,7600
Mytilus edulis,1996,8,4,15,1.7399999999999998,33,10793.75,10793.75
Mytilus edulis,1996,9,4,15,1.392,33,9283.333333333334,9283.333333333334
Mytilus edulis,1996,10,4,15,1.044,33,15774.999999999998,15774.999999999998
Mytilus edulis,1996,11,4,15,0.696,33,11364.583333333334,11364.583333333334
Mytilus edulis,1996,12,3,15,0.348,33,18666.666666666664,18666.666666666664
Mytilus edulis,1996,13,2,15,0,33,83.33333333333333,83.33333333333333
Mytilus edulis,1997,5,5,16,2.784,33,1.6666666666666665,1.6666666666666665
Mytilus edulis,1997,6,6,16,2.436,33,675,675
Mytilus edulis,1997,7,6,16,2.088,33,3313.8888888888882,3313.8888888888882
Mytilus edulis,1997,8,6,16,1.7399999999999998,33,3034.0277777777774,3034.0277777777774
Mytilus edulis,1997,9,6,16,1.392,33,4177.777777777778,4177.777777777778
Mytilus edulis,1997,10,6,16,1.044,33,6693.055555555556,6693.055555555556
Mytilus edulis,1997,11,6,16,0.696,33,3688.8888888888887,3688.8888888888887
Mytilus edulis,1997,12,6,16,0.348,33,5769.444444444445,5769.444444444445
Mytilus edulis,1997,13,4,16,0,33,4020.8333333333335,4020.8333333333335
Mytilus edulis,1998,5,5,17,2.784,33,1918.3333333333333,1918.3333333333333
Mytilus edulis,1998,6,5,17,2.436,33,1538.3333333333333,1538.3333333333333
Mytilus edulis,1998,7,7,17,2.088,33,3854.7619047619055,3854.7619047619055
Mytilus edulis,1998,8,7,17,1.7399999999999998,33,11394.047619047618,11394.047619047618
Mytilus edulis,1998,9,7,17,1.392,33,11402.380952380952,11402.380952380952
Mytilus edulis,1998,10,7,17,1.044,33,11446.428571428572,11446.428571428572
Mytilus edulis,1998,11,7,17,0.696,33,13315.476190476189,13315.476190476189
Mytilus edulis,1998,12,7,17,0.348,33,9046.428571428572,9046.428571428572
Mytilus edulis,1998,13,6,17,0,33,6145.833333333334,6145.833333333334
Mytilus edulis,1999,5,4,18,2.784,33,510.41666666666674,510.41666666666674
Mytilus edulis,1999,6,5,18,2.436,33,4290,4290
Mytilus edulis,1999,7,5,18,2.088,33,10523.333333333334,10523.333333333334
Mytilus edulis,1999,8,5,18,1.7399999999999998,33,27816.666666666668,27816.666666666668
Mytilus edulis,1999,9,5,18,1.392,33,19113.333333333332,19113.333333333332
Mytilus edulis,1999,10,5,18,1.044,33,22333.333333333332,22333.333333333332
Mytilus edulis,1999,11,5,18,0.696,33,28969.999999999996,28969.999999999996
Mytilus edulis,1999,12,5,18,0.348,33,31718.333333333332,31718.333333333332
Mytilus edulis,1999,13,5,18,0,33,23551.666666666668,23551.666666666668
Mytilus edulis,2000,5,7,19,2.784,33,1250,1250
Mytilus edulis,2000,6,7,19,2.436,33,672.6190476190476,672.6190476190476
Mytilus edulis,2000,7,7,19,2.088,33,4608.333333333334,4608.333333333334
Mytilus edulis,2000,8,7,19,1.7399999999999998,33,3944.0476190476193,3944.0476190476193
Mytilus edulis,2000,9,7,19,1.392,33,22913.095238095237,22913.095238095237
Mytilus edulis,2000,10,7,19,1.044,33,21369.04761904762,21369.04761904762
Mytilus edulis,2000,11,7,19,0.696,33,27910.714285714283,27910.714285714283
Mytilus edulis,2000,12,7,19,0.348,33,23289.285714285714,23289.285714285714
Mytilus edulis,2000,13,6,19,0,33,15790.277777777777,15790.277777777777
Mytilus edulis,2001,5,3,20,2.784,33,586.1111111111111,586.1111111111111
Mytilus edulis,2001,6,5,20,2.436,33,2246.6666666666665,2246.6666666666665
Mytilus edulis,2001,7,6,20,2.088,33,444.44444444444446,444.44444444444446
Mytilus edulis,2001,8,6,20,1.7399999999999998,33,8684.72222222222,8684.72222222222
Mytilus edulis,2001,9,6,20,1.392,33,6583.333333333334,6583.333333333334
Mytilus edulis,2001,10,6,20,1.044,33,11694.444444444445,11694.444444444445
Mytilus edulis,2001,11,6,20,0.696,33,9993.055555555555,9993.055555555555
Mytilus edulis,2001,12,6,20,0.348,33,15358.333333333334,15358.333333333334
Mytilus edulis,2001,13,6,20,0,33,11276.388888888889,11276.388888888889
Mytilus edulis,2002,5,5,21,2.784,33,241.66666666666669,241.66666666666669
Mytilus edulis,2002,6,5,21,2.436,33,1790.0000000000002,1790.0000000000002
Mytilus edulis,2002,7,5,21,2.088,33,1664.9999999999998,1664.9999999999998
Mytilus edulis,2002,8,5,21,1.7399999999999998,33,9608.333333333334,9608.333333333334
Mytilus edulis,2002,9,5,21,1.392,33,15683.333333333334,15683.333333333334
Mytilus edulis,2002,10,5,21,1.044,33,31938.333333333332,31938.333333333332
Mytilus edulis,2002,11,5,21,0.696,33,34008.33333333333,34008.33333333333
Mytilus edulis,2002,12,5,21,0.348,33,27650,27650
Mytilus edulis,2002,13,4,21,0,33,9022.916666666666,9022.916666666666
Mytilus edulis,2003,5,5,22,2.784,33,40,40
Mytilus edulis,2003,6,5,22,2.436,33,1230.0000000000002,1230.0000000000002
Mytilus edulis,2003,7,5,22,2.088,33,2233.3333333333335,2233.3333333333335
Mytilus edulis,2003,8,5,22,1.7399999999999998,33,6996.666666666667,6996.666666666667
Mytilus edulis,2003,9,5,22,1.392,33,6241.666666666668,6241.666666666668
Mytilus edulis,2003,10,5,22,1.044,33,29858.333333333332,29858.333333333332
Mytilus edulis,2003,11,5,22,0.696,33,35140,35140
Mytilus edulis,2003,12,5,22,0.348,33,34806.666666666664,34806.666666666664
Mytilus edulis,2003,13,4,22,0,33,39397.916666666664,39397.916666666664
Mytilus edulis,2004,5,4,23,2.784,33,0,0.01
Mytilus edulis,2004,6,5,23,2.436,33,61.666666666666664,61.666666666666664
Mytilus edulis,2004,7,5,23,2.088,33,1300,1300
Mytilus edulis,2004,8,5,23,1.7399999999999998,33,1063.3333333333333,1063.3333333333333
Mytilus edulis,2004,9,5,23,1.392,33,1226.6666666666665,1226.6666666666665
Mytilus edulis,2004,10,5,23,1.044,33,4356.666666666666,4356.666666666666
Mytilus edulis,2004,11,5,23,0.696,33,5306.666666666666,5306.666666666666
Mytilus edulis,2004,12,5,23,0.348,33,20451.666666666668,20451.666666666668
Mytilus edulis,2004,13,5,23,0,33,10278.333333333334,10278.333333333334
Mytilus edulis,2005,5,3,24,2.784,33,263.8888888888889,263.8888888888889
Mytilus edulis,2005,6,4,24,2.436,33,218.75,218.75
Mytilus edulis,2005,7,4,24,2.088,33,2093.75,2093.75
Mytilus edulis,2005,8,4,24,1.7399999999999998,33,7308.333333333333,7308.333333333333
Mytilus edulis,2005,9,4,24,1.392,33,15764.583333333336,15764.583333333336
Mytilus edulis,2005,10,4,24,1.044,33,15583.333333333334,15583.333333333334
Mytilus edulis,2005,11,4,24,0.696,33,15116.66666666667,15116.66666666667
Mytilus edulis,2005,12,3,24,0.348,33,24658.333333333332,24658.333333333332
Mytilus edulis,2005,13,2,24,0,33,2312.5,2312.5
Mytilus edulis,2006,5,5,25,2.784,33,538.3333333333334,538.3333333333334
Mytilus edulis,2006,6,6,25,2.436,33,458.3333333333333,458.3333333333333
Mytilus edulis,2006,7,6,25,2.088,33,2740.2777777777774,2740.2777777777774
Mytilus edulis,2006,8,6,25,1.7399999999999998,33,3951.388888888889,3951.388888888889
Mytilus edulis,2006,9,6,25,1.392,33,1172.2222222222222,1172.2222222222222
Mytilus edulis,2006,10,6,25,1.044,33,1395.8333333333333,1395.8333333333333
Mytilus edulis,2006,11,6,25,0.696,33,1279.861111111111,1279.861111111111
Mytilus edulis,2006,12,5,25,0.348,33,2145,2145
Mytilus edulis,2006,13,3,25,0,33,4455.555555555555,4455.555555555555
Mytilus edulis,2009,5,5,28,2.784,33,1666.6666666666667,1666.6666666666667
Mytilus edulis,2009,6,6,28,2.436,33,4834.722222222222,4834.722222222222
Mytilus edulis,2009,7,6,28,2.088,33,6401.388888888888,6401.388888888888
Mytilus edulis,2009,8,6,28,1.7399999999999998,33,4773.611111111111,4773.611111111111
Mytilus edulis,2009,9,6,28,1.392,33,8391.666666666668,8391.666666666668
Mytilus edulis,2009,10,6,28,1.044,33,3423.6111111111104,3423.6111111111104
Mytilus edulis,2009,11,6,28,0.696,33,8611.111111111111,8611.111111111111
Mytilus edulis,2009,12,4,28,0.348,33,10522.916666666666,10522.916666666666
Mytilus edulis,2009,13,1,28,0,33,0,0.01
Mytilus edulis,2010,5,3,29,2.784,33,11.11111111111111,11.11111111111111
Mytilus edulis,2010,6,3,29,2.436,33,30.555555555555554,30.555555555555554
Mytilus edulis,2010,7,3,29,2.088,33,141.66666666666669,141.66666666666669
Mytilus edulis,2010,8,3,29,1.7399999999999998,33,3194.4444444444443,3194.4444444444443
Mytilus edulis,2010,9,3,29,1.392,33,1944.4444444444448,1944.4444444444448
Mytilus edulis,2010,10,3,29,1.044,33,1679.166666666667,1679.166666666667
Mytilus edulis,2010,11,3,29,0.696,33,3741.6666666666665,3741.6666666666665
Mytilus edulis,2010,12,3,29,0.348,33,3238.8888888888882,3238.8888888888882
Mytilus edulis,2010,13,2,29,0,33,0,0.01
Mytilus edulis,2011,5,3,30,2.784,33,0,0.01
Mytilus edulis,2011,6,4,30,2.436,33,14.583333333333334,14.583333333333334
Mytilus edulis,2011,7,4,30,2.088,33,1504.1666666666667,1504.1666666666667
Mytilus edulis,2011,8,4,30,1.7399999999999998,33,370.83333333333337,370.83333333333337
Mytilus edulis,2011,9,4,30,1.392,33,62.5,62.5
Mytilus edulis,2011,10,4,30,1.044,33,277.08333333333337,277.08333333333337
Mytilus edulis,2011,11,4,30,0.696,33,4.166666666666666,4.166666666666666
Mytilus edulis,2011,12,4,30,0.348,33,25,25
Mytilus edulis,2012,5,4,31,2.784,33,956.25,956.25
Mytilus edulis,2012,6,4,31,2.436,33,4520.833333333333,4520.833333333333
Mytilus edulis,2012,7,4,31,2.088,33,10829.166666666668,10829.166666666668
Mytilus edulis,2012,8,4,31,1.7399999999999998,33,0,0.01
Mytilus edulis,2012,9,4,31,1.392,33,6910.416666666667,6910.416666666667
Mytilus edulis,2012,10,4,31,1.044,33,1312.5,1312.5
Mytilus edulis,2012,11,4,31,0.696,33,7952.083333333333,7952.083333333333
Mytilus edulis,2012,12,3,31,0.348,33,1027.7777777777778,1027.7777777777778
Mytilus edulis,2013,5,2,32,2.784,33,0,0.01
Mytilus edulis,2013,6,3,32,2.436,33,0,0.01
Mytilus edulis,2013,7,2,32,2.088,33,0,0.01
Mytilus edulis,2013,8,3,32,1.7399999999999998,33,0,0.01
Mytilus edulis,2013,9,3,32,1.392,33,0,0.01
Mytilus edulis,2013,10,3,32,1.044,33,0,0.01
Mytilus edulis,2013,11,3,32,0.696,33,0,0.01
Mytilus edulis,2013,12,3,32,0.348,33,0,0.01
Mytilus edulis,2013,13,2,32,0,33,0,0.01
Mytilus edulis,2014,5,4,33,2.784,33,0,0.01
Mytilus edulis,2014,6,4,33,2.436,33,0,0.01
Mytilus edulis,2014,7,4,33,2.088,33,0,0.01
Mytilus edulis,2014,8,4,33,1.7399999999999998,33,0,0.01
Mytilus edulis,2014,9,4,33,1.392,33,0,0.01
Mytilus edulis,2014,10,4,33,1.044,33,0,0.01
Mytilus edulis,2014,11,4,33,0.696,33,0,0.01
Mytilus edulis,2014,12,4,33,0.348,33,0,0.01
Mytilus edulis,2014,13,2,33,0,33,0,0.01
Mytilus edulis,2015,5,3,34,2.784,33,0,0.01
Mytilus edulis,2015,6,4,34,2.436,33,0,0.01
Mytilus edulis,2015,7,4,34,2.088,33,0,0.01
Mytilus edulis,2015,8,4,34,1.7399999999999998,33,0,0.01
Mytilus edulis,2015,9,4,34,1.392,33,0,0.01
Mytilus edulis,2015,10,4,34,1.044,33,0,0.01
Mytilus edulis,2015,11,4,34,0.696,33,0,0.01
Mytilus edulis,2015,12,3,34,0.348,33,0,0.01
Mytilus edulis,2016,5,4,35,2.784,33,83.33333333333333,83.33333333333333
Mytilus edulis,2016,6,4,35,2.436,33,0,0.01
Mytilus edulis,2016,7,4,35,2.088,33,39.58333333333333,39.58333333333333
Mytilus edulis,2016,8,4,35,1.7399999999999998,33,35.41666666666667,35.41666666666667
Mytilus edulis,2016,9,4,35,1.392,33,127.08333333333336,127.08333333333336
Mytilus edulis,2016,10,4,35,1.044,33,14.583333333333334,14.583333333333334
Mytilus edulis,2016,11,4,35,0.696,33,393.75,393.75
Mytilus edulis,2016,12,3,35,0.348,33,100,100
Mytilus edulis,2016,13,1,35,0,33,633.3333333333333,633.3333333333333
Mytilus edulis,2019,5,4,38,2.784,33,0,0.01
Mytilus edulis,2019,6,5,38,2.436,33,11.666666666666668,11.666666666666668
Mytilus edulis,2019,7,5,38,2.088,33,196.66666666666669,196.66666666666669
Mytilus edulis,2019,8,5,38,1.7399999999999998,33,1346.3333333333333,1346.3333333333333
Mytilus edulis,2019,9,5,38,1.392,33,2016.666666666667,2016.666666666667
Mytilus edulis,2019,10,5,38,1.044,33,3132.5833333333335,3132.5833333333335
Mytilus edulis,2019,11,5,38,0.696,33,3356.3333333333335,3356.3333333333335
Mytilus edulis,2019,12,5,38,0.348,33,7074.8,7074.8
Mytilus edulis,2019,13,2,38,0,33,2015.7083333333335,2015.7083333333335
Mytilus edulis,2021,5,4,40,2.784,33,131.25,131.25
Mytilus edulis,2021,6,5,40,2.436,33,2953.8999999999996,2953.8999999999996
Mytilus edulis,2021,7,6,40,2.088,33,3446.652777777778,3446.652777777778
Mytilus edulis,2021,8,6,40,1.7399999999999998,33,7270.138888888889,7270.138888888889
Mytilus edulis,2021,9,6,40,1.392,33,6904.638888888889,6904.638888888889
Mytilus edulis,2021,10,6,40,1.044,33,9862.11111111111,9862.11111111111
Mytilus edulis,2021,11,6,40,0.696,33,7400.527777777777,7400.527777777777
Mytilus edulis,2021,12,5,40,0.348,33,6901.816666666666,6901.816666666666
Mytilus edulis,2021,13,4,40,0,33,9739.375,9739.375
Mytilus edulis,2022,5,4,41,2.784,33,1144.0208333333335,1144.0208333333335
Mytilus edulis,2022,6,5,41,2.436,33,636.3833333333334,636.3833333333334
Mytilus edulis,2022,7,5,41,2.088,33,2265.216666666667,2265.216666666667
Mytilus edulis,2022,8,5,41,1.7399999999999998,33,1115.5166666666667,1115.5166666666667
Mytilus edulis,2022,9,5,41,1.392,33,1728.1833333333336,1728.1833333333336
Mytilus edulis,2022,10,5,41,1.044,33,2365.483333333333,2365.483333333333
Mytilus edulis,2022,11,5,41,0.696,33,4254.616666666666,4254.616666666666
Mytilus edulis,2022,12,5,41,0.348,33,3264.916666666667,3264.916666666667
Mytilus edulis,2022,13,4,41,0,33,4165.854166666667,4165.854166666667
Mytilus edulis,2023,5,5,42,2.784,33,31.666666666666664,31.666666666666664
Mytilus edulis,2023,6,5,42,2.436,33,47.5,47.5
Mytilus edulis,2023,7,5,42,2.088,33,285,285
Mytilus edulis,2023,8,5,42,1.7399999999999998,33,1043.3333333333333,1043.3333333333333
Mytilus edulis,2023,9,5,42,1.392,33,882.2166666666666,882.2166666666666
Mytilus edulis,2023,10,5,42,1.044,33,3270.5666666666666,3270.5666666666666
Mytilus edulis,2023,11,5,42,0.696,33,6648.333333333334,6648.333333333334
Mytilus edulis,2023,12,5,42,0.348,33,5867.783333333333,5867.783333333333
Mytilus edulis,2023,13,5,42,0,33,10617.766666666666,10617.766666666666
Nucella lapillus,1982,5,7,1,2.784,37,17.857142857142858,17.857142857142858
Nucella lapillus,1982,6,7,1,2.436,37,17.857142857142858,17.857142857142858
Nucella lapillus,1982,7,7,1,2.088,37,89.28571428571429,89.28571428571429
Nucella lapillus,1982,8,7,1,1.7399999999999998,37,82.14285714285714,82.14285714285714
Nucella lapillus,1982,9,7,1,1.392,37,50,50
Nucella lapillus,1982,10,7,1,1.044,37,71.42857142857143,71.42857142857143
Nucella lapillus,1982,11,7,1,0.696,37,54.16666666666666,54.16666666666666
Nucella lapillus,1982,12,7,1,0.348,37,8.333333333333332,8.333333333333332
Nucella lapillus,1982,13,7,1,0,37,170,170
Nucella lapillus,1983,5,7,2,2.784,37,3.5714285714285716,3.5714285714285716
Nucella lapillus,1983,6,7,2,2.436,37,25,25
Nucella lapillus,1983,7,7,2,2.088,37,7.142857142857143,7.142857142857143
Nucella lapillus,1983,8,7,2,1.7399999999999998,37,135.71428571428572,135.71428571428572
Nucella lapillus,1983,9,7,2,1.392,37,121.42857142857143,121.42857142857143
Nucella lapillus,1983,10,7,2,1.044,37,92.85714285714286,92.85714285714286
Nucella lapillus,1983,11,7,2,0.696,37,96.42857142857142,96.42857142857142
Nucella lapillus,1983,12,6,2,0.348,37,105,105
Nucella lapillus,1984,5,6,3,2.784,37,0,0.01
Nucella lapillus,1984,6,6,3,2.436,37,0,0.01
Nucella lapillus,1984,7,6,3,2.088,37,0,0.01
Nucella lapillus,1984,8,6,3,1.7399999999999998,37,8.333333333333332,8.333333333333332
Nucella lapillus,1984,9,6,3,1.392,37,37.5,37.5
Nucella lapillus,1984,10,6,3,1.044,37,45.833333333333336,45.833333333333336
Nucella lapillus,1984,11,6,3,0.696,37,66.66666666666666,66.66666666666666
Nucella lapillus,1984,12,6,3,0.348,37,100,100
Nucella lapillus,1984,13,5,3,0,37,106.25000000000001,106.25000000000001
Nucella lapillus,1986,5,7,5,2.784,37,0,0.01
Nucella lapillus,1986,6,7,5,2.436,37,2.380952380952381,2.380952380952381
Nucella lapillus,1986,7,7,5,2.088,37,3.5714285714285716,3.5714285714285716
Nucella lapillus,1986,8,7,5,1.7399999999999998,37,17.857142857142858,17.857142857142858
Nucella lapillus,1986,9,7,5,1.392,37,12.5,12.5
Nucella lapillus,1986,10,7,5,1.044,37,30.952380952380953,30.952380952380953
Nucella lapillus,1986,11,7,5,0.696,37,110.71428571428572,110.71428571428572
Nucella lapillus,1986,12,7,5,0.348,37,78.57142857142858,78.57142857142858
Nucella lapillus,1986,13,5,5,0,37,6.25,6.25
Nucella lapillus,1987,5,5,6,2.784,37,0,0.01
Nucella lapillus,1987,6,7,6,2.436,37,3.5714285714285716,3.5714285714285716
Nucella lapillus,1987,7,7,6,2.088,37,28.571428571428573,28.571428571428573
Nucella lapillus,1987,8,7,6,1.7399999999999998,37,53.57142857142857,53.57142857142857
Nucella lapillus,1987,9,7,6,1.392,37,111.30952380952382,111.30952380952382
Nucella lapillus,1987,10,7,6,1.044,37,87.50000000000001,87.50000000000001
Nucella lapillus,1987,11,7,6,0.696,37,60.714285714285715,60.714285714285715
Nucella lapillus,1987,12,7,6,0.348,37,72.61904761904762,72.61904761904762
Nucella lapillus,1987,13,7,6,0,37,71.42857142857143,71.42857142857143
Nucella lapillus,1988,5,6,7,2.784,37,0,0.01
Nucella lapillus,1988,6,6,7,2.436,37,0,0.01
Nucella lapillus,1988,7,7,7,2.088,37,25,25
Nucella lapillus,1988,8,7,7,1.7399999999999998,37,35.714285714285715,35.714285714285715
Nucella lapillus,1988,9,7,7,1.392,37,83.33333333333333,83.33333333333333
Nucella lapillus,1988,10,7,7,1.044,37,125,125
Nucella lapillus,1988,11,7,7,0.696,37,125,125
Nucella lapillus,1988,12,7,7,0.348,37,59.52380952380952,59.52380952380952
Nucella lapillus,1988,13,5,7,0,37,65,65
Nucella lapillus,1989,5,5,8,2.784,37,0,0.01
Nucella lapillus,1989,6,7,8,2.436,37,0,0.01
Nucella lapillus,1989,7,7,8,2.088,37,29.76190476190476,29.76190476190476
Nucella lapillus,1989,8,7,8,1.7399999999999998,37,89.28571428571429,89.28571428571429
Nucella lapillus,1989,9,7,8,1.392,37,92.85714285714286,92.85714285714286
Nucella lapillus,1989,10,7,8,1.044,37,92.85714285714286,92.85714285714286
Nucella lapillus,1989,11,7,8,0.696,37,126.19047619047619,126.19047619047619
Nucella lapillus,1989,12,6,8,0.348,37,124.30555555555556,124.30555555555556
Nucella lapillus,1989,13,4,8,0,37,52.083333333333336,52.083333333333336
Nucella lapillus,1990,5,5,9,2.784,37,0,0.01
Nucella lapillus,1990,6,7,9,2.436,37,1.1904761904761905,1.1904761904761905
Nucella lapillus,1990,7,7,9,2.088,37,17.857142857142858,17.857142857142858
Nucella lapillus,1990,8,7,9,1.7399999999999998,37,10.714285714285714,10.714285714285714
Nucella lapillus,1990,9,7,9,1.392,37,46.42857142857143,46.42857142857143
Nucella lapillus,1990,10,7,9,1.044,37,64.28571428571429,64.28571428571429
Nucella lapillus,1990,11,7,9,0.696,37,85.71428571428571,85.71428571428571
Nucella lapillus,1990,12,7,9,0.348,37,107.14285714285714,107.14285714285714
Nucella lapillus,1990,13,7,9,0,37,46.42857142857143,46.42857142857143
Nucella lapillus,1991,5,4,10,2.784,37,0,0.01
Nucella lapillus,1991,6,5,10,2.436,37,41.666666666666664,41.666666666666664
Nucella lapillus,1991,7,6,10,2.088,37,37.5,37.5
Nucella lapillus,1991,8,6,10,1.7399999999999998,37,47.22222222222222,47.22222222222222
Nucella lapillus,1991,9,6,10,1.392,37,84.72222222222221,84.72222222222221
Nucella lapillus,1991,10,6,10,1.044,37,111.11111111111111,111.11111111111111
Nucella lapillus,1991,11,6,10,0.696,37,93.05555555555557,93.05555555555557
Nucella lapillus,1991,12,6,10,0.348,37,80.55555555555556,80.55555555555556
Nucella lapillus,1991,13,6,10,0,37,100,100
Nucella lapillus,1992,5,5,11,2.784,37,0,0.01
Nucella lapillus,1992,6,6,11,2.436,37,2.7777777777777777,2.7777777777777777
Nucella lapillus,1992,7,6,11,2.088,37,5.555555555555555,5.555555555555555
Nucella lapillus,1992,8,6,11,1.7399999999999998,37,40.27777777777778,40.27777777777778
Nucella lapillus,1992,9,6,11,1.392,37,37.5,37.5
Nucella lapillus,1992,10,6,11,1.044,37,55.55555555555556,55.55555555555556
Nucella lapillus,1992,11,6,11,0.696,37,69.44444444444444,69.44444444444444
Nucella lapillus,1992,12,4,11,0.348,37,166.66666666666666,166.66666666666666
Nucella lapillus,1992,13,4,11,0,37,204.16666666666666,204.16666666666666
Nucella lapillus,1993,5,5,12,2.784,37,0,0.01
Nucella lapillus,1993,6,7,12,2.436,37,9.523809523809524,9.523809523809524
Nucella lapillus,1993,7,7,12,2.088,37,19.04761904761905,19.04761904761905
Nucella lapillus,1993,8,7,12,1.7399999999999998,37,59.52380952380952,59.52380952380952
Nucella lapillus,1993,9,7,12,1.392,37,59.52380952380952,59.52380952380952
Nucella lapillus,1993,10,7,12,1.044,37,98.80952380952381,98.80952380952381
Nucella lapillus,1993,11,7,12,0.696,37,110.71428571428572,110.71428571428572
Nucella lapillus,1993,12,7,12,0.348,37,78.57142857142858,78.57142857142858
Nucella lapillus,1993,13,5,12,0,37,136.66666666666669,136.66666666666669
Nucella lapillus,1994,5,7,13,2.784,37,0,0.01
Nucella lapillus,1994,6,7,13,2.436,37,4.761904761904762,4.761904761904762
Nucella lapillus,1994,7,7,13,2.088,37,97.61904761904762,97.61904761904762
Nucella lapillus,1994,8,7,13,1.7399999999999998,37,125,125
Nucella lapillus,1994,9,7,13,1.392,37,288.0952380952381,288.0952380952381
Nucella lapillus,1994,10,7,13,1.044,37,186.90476190476193,186.90476190476193
Nucella lapillus,1994,11,7,13,0.696,37,400,400
Nucella lapillus,1994,12,7,13,0.348,37,521.4285714285714,521.4285714285714
Nucella lapillus,1994,13,7,13,0,37,385.71428571428567,385.71428571428567
Nucella lapillus,1995,5,3,14,2.784,37,0,0.01
Nucella lapillus,1995,6,6,14,2.436,37,1.3888888888888888,1.3888888888888888
Nucella lapillus,1995,7,6,14,2.088,37,41.666666666666664,41.666666666666664
Nucella lapillus,1995,8,6,14,1.7399999999999998,37,144.44444444444443,144.44444444444443
Nucella lapillus,1995,9,6,14,1.392,37,97.22222222222223,97.22222222222223
Nucella lapillus,1995,10,6,14,1.044,37,150,150
Nucella lapillus,1995,11,6,14,0.696,37,113.88888888888887,113.88888888888887
Nucella lapillus,1995,12,6,14,0.348,37,68.05555555555556,68.05555555555556
Nucella lapillus,1995,13,5,14,0,37,61.666666666666664,61.666666666666664
Nucella lapillus,1996,5,4,15,2.784,37,0,0.01
Nucella lapillus,1996,6,3,15,2.436,37,0,0.01
Nucella lapillus,1996,7,4,15,2.088,37,4.166666666666666,4.166666666666666
Nucella lapillus,1996,8,4,15,1.7399999999999998,37,35.416666666666664,35.416666666666664
Nucella lapillus,1996,9,4,15,1.392,37,58.333333333333336,58.333333333333336
Nucella lapillus,1996,10,4,15,1.044,37,54.16666666666666,54.16666666666666
Nucella lapillus,1996,11,4,15,0.696,37,110.41666666666667,110.41666666666667
Nucella lapillus,1996,12,3,15,0.348,37,72.22222222222221,72.22222222222221
Nucella lapillus,1996,13,2,15,0,37,104.16666666666664,104.16666666666664
Nucella lapillus,1997,5,5,16,2.784,37,0,0.01
Nucella lapillus,1997,6,6,16,2.436,37,0,0.01
Nucella lapillus,1997,7,6,16,2.088,37,9.722222222222221,9.722222222222221
Nucella lapillus,1997,8,6,16,1.7399999999999998,37,9.722222222222221,9.722222222222221
Nucella lapillus,1997,9,6,16,1.392,37,65.27777777777779,65.27777777777779
Nucella lapillus,1997,10,6,16,1.044,37,144.44444444444443,144.44444444444443
Nucella lapillus,1997,11,6,16,0.696,37,127.77777777777779,127.77777777777779
Nucella lapillus,1997,12,6,16,0.348,37,113.88888888888887,113.88888888888887
Nucella lapillus,1997,13,4,16,0,37,39.58333333333333,39.58333333333333
Nucella lapillus,1998,5,5,17,2.784,37,0,0.01
Nucella lapillus,1998,6,5,17,2.436,37,0,0.01
Nucella lapillus,1998,7,7,17,2.088,37,34.523809523809526,34.523809523809526
Nucella lapillus,1998,8,7,17,1.7399999999999998,37,25,25
Nucella lapillus,1998,9,7,17,1.392,37,64.28571428571429,64.28571428571429
Nucella lapillus,1998,10,7,17,1.044,37,76.1904761904762,76.1904761904762
Nucella lapillus,1998,11,7,17,0.696,37,76.19047619047619,76.19047619047619
