organism,year,level,n_transects,year_zero,tidalheight,years_pres,density,density_nonzero
Pagurus acadianus,2001,13,3,20,0,8,0,0.01
Pagurus acadianus,2001,14,2,20,-0.348,8,0,0.01
Pagurus acadianus,2002,11,2,21,0.696,8,0,0.01
Pagurus acadianus,2002,12,2,21,0.348,8,0,0.01
Pagurus acadianus,2002,13,2,21,0,8,0,0.01
Pagurus acadianus,2002,14,1,21,-0.348,8,0,0.01
Pagurus acadianus,2003,11,2,22,0.696,8,0,0.01
Pagurus acadianus,2003,12,2,22,0.348,8,0,0.01
Pagurus acadianus,2003,13,2,22,0,8,0,0.01
Pagurus acadianus,2004,11,3,23,0.696,8,0,0.01
Pagurus acadianus,2004,12,3,23,0.348,8,0,0.01
Pagurus acadianus,2004,13,2,23,0,8,0,0.01
Pagurus acadianus,2004,14,2,23,-0.348,8,12.5,12.5
Pagurus acadianus,2005,11,2,24,0.696,8,0,0.01
Pagurus acadianus,2005,12,2,24,0.348,8,0,0.01
Pagurus acadianus,2005,13,2,24,0,8,0,0.01
Pagurus acadianus,2006,11,3,25,0.696,8,0,0.01
Pagurus acadianus,2006,12,3,25,0.348,8,0,0.01
Pagurus acadianus,2006,13,2,25,0,8,0,0.01
Pagurus acadianus,2009,11,2,28,0.696,8,0,0.01
Pagurus acadianus,2009,12,2,28,0.348,8,0,0.01
Pagurus acadianus,2009,13,1,28,0,8,0,0.01
Pagurus acadianus,2010,11,1,29,0.696,8,0,0.01
Pagurus acadianus,2010,12,1,29,0.348,8,0,0.01
Pagurus acadianus,2010,13,1,29,0,8,0,0.01
Pagurus acadianus,2010,14,1,29,-0.348,8,8.333333333333332,8.333333333333332
Pagurus acadianus,2011,11,3,30,0.696,8,0,0.01
Pagurus acadianus,2011,12,3,30,0.348,8,25,25
Pagurus acadianus,2012,11,3,31,0.696,8,0,0.01
Pagurus acadianus,2012,12,3,31,0.348,8,0,0.01
Pagurus acadianus,2013,11,2,32,0.696,8,0,0.01
Pagurus acadianus,2013,12,2,32,0.348,8,0,0.01
Pagurus acadianus,2013,13,2,32,0,8,0,0.01
Pagurus acadianus,2013,14,1,32,-0.348,8,0,0.01
Pagurus acadianus,2014,11,3,33,0.696,8,0,0.01
Pagurus acadianus,2014,12,3,33,0.348,8,0,0.01
Pagurus acadianus,2014,13,2,33,0,8,0,0.01
Pagurus acadianus,2014,14,1,33,-0.348,8,0,0.01
Pagurus acadianus,2015,11,2,34,0.696,8,4.166666666666666,4.166666666666666
Pagurus acadianus,2015,12,2,34,0.348,8,0,0.01
Pagurus acadianus,2016,11,2,35,0.696,8,0,0.01
Pagurus acadianus,2016,12,2,35,0.348,8,0,0.01
Pagurus acadianus,2016,13,1,35,0,8,0,0.01
Pagurus acadianus,2017,11,2,36,0.696,8,0,0.01
Pagurus acadianus,2017,12,2,36,0.348,8,0,0.01
Pagurus acadianus,2017,13,2,36,0,8,0,0.01
Pagurus acadianus,2019,11,3,38,0.696,8,0,0.01
Pagurus acadianus,2019,12,3,38,0.348,8,0,0.01
Pagurus acadianus,2019,13,1,38,0,8,0,0.01
Pagurus acadianus,2019,14,1,38,-0.348,8,0,0.01
Pagurus acadianus,2020,11,3,39,0.696,8,0,0.01
Pagurus acadianus,2020,12,2,39,0.348,8,0,0.01
Pagurus acadianus,2020,13,2,39,0,8,0,0.01
Pagurus acadianus,2021,11,3,40,0.696,8,0,0.01
Pagurus acadianus,2021,12,3,40,0.348,8,0,0.01
Pagurus acadianus,2021,13,3,40,0,8,0,0.01
Pagurus acadianus,2022,11,2,41,0.696,8,0,0.01
Pagurus acadianus,2022,12,2,41,0.348,8,0,0.01
Pagurus acadianus,2022,13,2,41,0,8,0,0.01
Pagurus acadianus,2023,11,3,42,0.696,8,0,0.01
Pagurus acadianus,2023,12,3,42,0.348,8,0,0.01
Pagurus acadianus,2023,13,3,42,0,8,0,0.01
Pagurus acadianus,2023,14,1,42,-0.348,8,0,0.01
Semibalanus balanoides,1982,1,6,1,4.176,37,104.16666666666667,104.16666666666667
Semibalanus balanoides,1982,2,7,1,3.828,37,0,0.01
Semibalanus balanoides,1982,3,13,1,3.4799999999999995,37,18.181818181818183,18.181818181818183
Semibalanus balanoides,1982,4,14,1,3.1319999999999997,37,13.88888888888889,13.88888888888889
Semibalanus balanoides,1982,5,16,1,2.784,37,125,125
Semibalanus balanoides,1982,6,16,1,2.436,37,208.33333333333334,208.33333333333334
Semibalanus balanoides,1982,7,16,1,2.088,37,118.75,118.75
Semibalanus balanoides,1982,8,16,1,1.7399999999999998,37,256.25,256.25
Semibalanus balanoides,1982,9,16,1,1.392,37,120.83333333333333,120.83333333333333
Semibalanus balanoides,1982,10,16,1,1.044,37,45.833333333333336,45.833333333333336
Semibalanus balanoides,1982,11,16,1,0.696,37,57.692307692307686,57.692307692307686
Semibalanus balanoides,1982,12,16,1,0.348,37,0,0.01
Semibalanus balanoides,1982,13,16,1,0,37,7.8125,7.8125
Semibalanus balanoides,1982,14,8,1,-0.348,37,15.625,15.625
Semibalanus balanoides,1983,1,7,2,4.176,37,0,0.01
Semibalanus balanoides,1983,2,11,2,3.828,37,0,0.01
Semibalanus balanoides,1983,3,13,2,3.4799999999999995,37,1153.8461538461538,1153.8461538461538
Semibalanus balanoides,1983,4,16,2,3.1319999999999997,37,990,990
Semibalanus balanoides,1983,5,16,2,2.784,37,1355.357142857143,1355.357142857143
Semibalanus balanoides,1983,6,16,2,2.436,37,2585,2585
Semibalanus balanoides,1983,7,16,2,2.088,37,2891.666666666667,2891.666666666667
Semibalanus balanoides,1983,8,17,2,1.7399999999999998,37,2835.9375,2835.9375
Semibalanus balanoides,1983,9,16,2,1.392,37,904.6875,904.6875
Semibalanus balanoides,1983,10,17,2,1.044,37,1104.4117647058824,1104.4117647058824
Semibalanus balanoides,1983,11,17,2,0.696,37,1111.764705882353,1111.764705882353
Semibalanus balanoides,1983,12,16,2,0.348,37,107.81249999999999,107.81249999999999
Semibalanus balanoides,1983,13,5,2,0,37,0,0.01
Semibalanus balanoides,1984,1,8,3,4.176,37,0,0.01
Semibalanus balanoides,1984,2,10,3,3.828,37,0,0.01
Semibalanus balanoides,1984,3,11,3,3.4799999999999995,37,1825,1825
Semibalanus balanoides,1984,4,13,3,3.1319999999999997,37,3388.4615384615386,3388.4615384615386
Semibalanus balanoides,1984,5,13,3,2.784,37,4986.538461538461,4986.538461538461
Semibalanus balanoides,1984,6,13,3,2.436,37,22105.76923076923,22105.76923076923
Semibalanus balanoides,1984,7,13,3,2.088,37,17900,17900
Semibalanus balanoides,1984,8,13,3,1.7399999999999998,37,16288.461538461539,16288.461538461539
Semibalanus balanoides,1984,9,13,3,1.392,37,12726.923076923078,12726.923076923078
Semibalanus balanoides,1984,10,13,3,1.044,37,5393.750000000001,5393.750000000001
Semibalanus balanoides,1984,11,13,3,0.696,37,2180.7692307692305,2180.7692307692305
Semibalanus balanoides,1984,12,13,3,0.348,37,1385.4166666666667,1385.4166666666667
Semibalanus balanoides,1984,13,8,3,0,37,31.25,31.25
Semibalanus balanoides,1985,1,1,4,4.176,37,0,0.01
Semibalanus balanoides,1985,2,1,4,3.828,37,0,0.01
Semibalanus balanoides,1985,3,1,4,3.4799999999999995,37,0,0.01
Semibalanus balanoides,1985,4,1,4,3.1319999999999997,37,0,0.01
Semibalanus balanoides,1985,5,1,4,2.784,37,0,0.01
Semibalanus balanoides,1985,6,15,4,2.436,37,10652.5,10652.5
Semibalanus balanoides,1985,7,2,4,2.088,37,5833.333333333334,5833.333333333334
Semibalanus balanoides,1985,9,14,4,1.392,37,4846.153846153846,4846.153846153846
Semibalanus balanoides,1985,10,3,4,1.044,37,316.66666666666663,316.66666666666663
Semibalanus balanoides,1985,11,1,4,0.696,37,0,0.01
Semibalanus balanoides,1985,12,12,4,0.348,37,174.30555555555557,174.30555555555557
Semibalanus balanoides,1985,13,2,4,0,37,0,0.01
Semibalanus balanoides,1986,1,10,5,4.176,37,0,0.01
Semibalanus balanoides,1986,2,10,5,3.828,37,0,0.01
Semibalanus balanoides,1986,3,13,5,3.4799999999999995,37,0,0.01
Semibalanus balanoides,1986,4,14,5,3.1319999999999997,37,425.00000000000006,425.00000000000006
Semibalanus balanoides,1986,5,14,5,2.784,37,4638.888888888889,4638.888888888889
Semibalanus balanoides,1986,6,15,5,2.436,37,16460.416666666668,16460.416666666668
Semibalanus balanoides,1986,7,14,5,2.088,37,15837.5,15837.5
Semibalanus balanoides,1986,8,15,5,1.7399999999999998,37,11733.333333333334,11733.333333333334
Semibalanus balanoides,1986,9,12,5,1.392,37,6621.875,6621.875
Semibalanus balanoides,1986,10,15,5,1.044,37,7516.666666666667,7516.666666666667
Semibalanus balanoides,1986,11,11,5,0.696,37,666.6666666666666,666.6666666666666
Semibalanus balanoides,1986,12,10,5,0.348,37,62.5,62.5
Semibalanus balanoides,1986,13,7,5,0,37,268.75,268.75
Semibalanus balanoides,1986,14,1,5,-0.348,37,0,0.01
Semibalanus balanoides,1987,1,10,6,4.176,37,0,0.01
Semibalanus balanoides,1987,2,11,6,3.828,37,2.272727272727273,2.272727272727273
Semibalanus balanoides,1987,3,12,6,3.4799999999999995,37,225,225
Semibalanus balanoides,1987,4,12,6,3.1319999999999997,37,1664.9999999999998,1664.9999999999998
Semibalanus balanoides,1987,5,12,6,2.784,37,4500,4500
Semibalanus balanoides,1987,6,12,6,2.436,37,7471.75925925926,7471.75925925926
Semibalanus balanoides,1987,7,12,6,2.088,37,9779.166666666668,9779.166666666668
Semibalanus balanoides,1987,8,12,6,1.7399999999999998,37,10436.111111111111,10436.111111111111
Semibalanus balanoides,1987,9,12,6,1.392,37,4935.416666666667,4935.416666666667
Semibalanus balanoides,1987,10,12,6,1.044,37,4346.875,4346.875
Semibalanus balanoides,1987,11,12,6,0.696,37,2827.777777777778,2827.777777777778
Semibalanus balanoides,1987,12,12,6,0.348,37,620,620
Semibalanus balanoides,1987,13,10,6,0,37,0,0.01
Semibalanus balanoides,1987,14,7,6,-0.348,37,364.2857142857143,364.2857142857143
Semibalanus balanoides,1988,1,11,7,4.176,37,0,0.01
Semibalanus balanoides,1988,2,11,7,3.828,37,0,0.01
Semibalanus balanoides,1988,3,11,7,3.4799999999999995,37,9.090909090909092,9.090909090909092
Semibalanus balanoides,1988,4,12,7,3.1319999999999997,37,625,625
Semibalanus balanoides,1988,5,12,7,2.784,37,1500,1500
Semibalanus balanoides,1988,6,12,7,2.436,37,10009.523809523811,10009.523809523811
Semibalanus balanoides,1988,7,12,7,2.088,37,15854.166666666664,15854.166666666664
Semibalanus balanoides,1988,8,12,7,1.7399999999999998,37,4246.428571428572,4246.428571428572
Semibalanus balanoides,1988,9,12,7,1.392,37,4820.833333333334,4820.833333333334
Semibalanus balanoides,1988,10,12,7,1.044,37,2030.5555555555557,2030.5555555555557
Semibalanus balanoides,1988,11,12,7,0.696,37,1972.2222222222222,1972.2222222222222
Semibalanus balanoides,1988,12,12,7,0.348,37,1094.4444444444443,1094.4444444444443
Semibalanus balanoides,1988,13,7,7,0,37,0,0.01
Semibalanus balanoides,1988,14,2,7,-0.348,37,0,0.01
Semibalanus balanoides,1989,1,10,8,4.176,37,0,0.01
Semibalanus balanoides,1989,2,10,8,3.828,37,0,0.01
Semibalanus balanoides,1989,3,11,8,3.4799999999999995,37,0,0.01
Semibalanus balanoides,1989,4,12,8,3.1319999999999997,37,1241.6666666666665,1241.6666666666665
Semibalanus balanoides,1989,5,11,8,2.784,37,2527.2727272727275,2527.2727272727275
Semibalanus balanoides,1989,6,12,8,2.436,37,13152.083333333336,13152.083333333336
Semibalanus balanoides,1989,7,12,8,2.088,37,21356.818181818184,21356.818181818184
Semibalanus balanoides,1989,8,12,8,1.7399999999999998,37,13037.5,13037.5
Semibalanus balanoides,1989,9,12,8,1.392,37,11350,11350
Semibalanus balanoides,1989,10,12,8,1.044,37,3587.5,3587.5
Semibalanus balanoides,1989,11,12,8,0.696,37,2622.916666666667,2622.916666666667
Semibalanus balanoides,1989,12,11,8,0.348,37,78.03030303030303,78.03030303030303
Semibalanus balanoides,1989,13,8,8,0,37,68.75,68.75
Semibalanus balanoides,1989,14,1,8,-0.348,37,525,525
Semibalanus balanoides,1990,1,10,9,4.176,37,0,0.01
Semibalanus balanoides,1990,2,10,9,3.828,37,12.5,12.5
Semibalanus balanoides,1990,3,11,9,3.4799999999999995,37,154.54545454545453,154.54545454545453
Semibalanus balanoides,1990,4,12,9,3.1319999999999997,37,3265,3265
Semibalanus balanoides,1990,5,11,9,2.784,37,3581.2500000000005,3581.2500000000005
Semibalanus balanoides,1990,6,12,9,2.436,37,14447.222222222223,14447.222222222223
Semibalanus balanoides,1990,7,12,9,2.088,37,18139.583333333332,18139.583333333332
Semibalanus balanoides,1990,8,12,9,1.7399999999999998,37,19940.625,19940.625
Semibalanus balanoides,1990,9,12,9,1.392,37,5967.857142857142,5967.857142857142
Semibalanus balanoides,1990,10,12,9,1.044,37,3390.625,3390.625
Semibalanus balanoides,1990,11,12,9,0.696,37,718.75,718.75
Semibalanus balanoides,1990,12,12,9,0.348,37,27.77777777777778,27.77777777777778
Semibalanus balanoides,1990,13,11,9,0,37,18.75,18.75
Semibalanus balanoides,1991,1,7,10,4.176,37,0,0.01
Semibalanus balanoides,1991,2,8,10,3.828,37,23.958333333333336,23.958333333333336
Semibalanus balanoides,1991,3,9,10,3.4799999999999995,37,141.66666666666669,141.66666666666669
Semibalanus balanoides,1991,4,9,10,3.1319999999999997,37,2957.8125,2957.8125
Semibalanus balanoides,1991,5,8,10,2.784,37,1820,1820
Semibalanus balanoides,1991,6,9,10,2.436,37,4779.761904761905,4779.761904761905
Semibalanus balanoides,1991,7,9,10,2.088,37,7093.75,7093.75
Semibalanus balanoides,1991,8,9,10,1.7399999999999998,37,4200,4200
Semibalanus balanoides,1991,9,9,10,1.392,37,7385.714285714286,7385.714285714286
Semibalanus balanoides,1991,10,9,10,1.044,37,2141.1458333333335,2141.1458333333335
Semibalanus balanoides,1991,11,9,10,0.696,37,412.5,412.5
Semibalanus balanoides,1991,12,9,10,0.348,37,789.5833333333333,789.5833333333333
Semibalanus balanoides,1991,13,9,10,0,37,106.01851851851852,106.01851851851852
Semibalanus balanoides,1991,14,5,10,-0.348,37,33.333333333333336,33.333333333333336
Semibalanus balanoides,1992,1,13,11,4.176,37,0,0.01
Semibalanus balanoides,1992,2,14,11,3.828,37,411.90476190476187,411.90476190476187
Semibalanus balanoides,1992,3,14,11,3.4799999999999995,37,311.3095238095238,311.3095238095238
Semibalanus balanoides,1992,4,16,11,3.1319999999999997,37,5146.354166666667,5146.354166666667
Semibalanus balanoides,1992,5,15,11,2.784,37,12512.222222222223,12512.222222222223
Semibalanus balanoides,1992,6,16,11,2.436,37,12840.104166666666,12840.104166666666
Semibalanus balanoides,1992,7,16,11,2.088,37,11581.111111111111,11581.111111111111
Semibalanus balanoides,1992,8,16,11,1.7399999999999998,37,16258.854166666666,16258.854166666666
Semibalanus balanoides,1992,9,16,11,1.392,37,5713.020833333333,5713.020833333333
Semibalanus balanoides,1992,10,16,11,1.044,37,3608.3333333333335,3608.3333333333335
Semibalanus balanoides,1992,11,15,11,0.696,37,1298.8095238095239,1298.8095238095239
Semibalanus balanoides,1992,12,12,11,0.348,37,643.75,643.75
Semibalanus balanoides,1992,13,7,11,0,37,154.76190476190476,154.76190476190476
Semibalanus balanoides,1992,14,1,11,-0.348,37,0,0.01
Semibalanus balanoides,1993,1,9,12,4.176,37,0,0.01
Semibalanus balanoides,1993,2,9,12,3.828,37,226.85185185185188,226.85185185185188
Semibalanus balanoides,1993,3,10,12,3.4799999999999995,37,375,375
Semibalanus balanoides,1993,4,11,12,3.1319999999999997,37,4764.393939393939,4764.393939393939
Semibalanus balanoides,1993,5,10,12,2.784,37,8427.500000000002,8427.500000000002
Semibalanus balanoides,1993,6,11,12,2.436,37,11796.969696969696,11796.969696969696
Semibalanus balanoides,1993,7,11,12,2.088,37,11935,11935
Semibalanus balanoides,1993,8,11,12,1.7399999999999998,37,11080.30303030303,11080.30303030303
Semibalanus balanoides,1993,9,11,12,1.392,37,6025,6025
Semibalanus balanoides,1993,10,11,12,1.044,37,5373.484848484849,5373.484848484849
Semibalanus balanoides,1993,11,11,12,0.696,37,2884.090909090909,2884.090909090909
Semibalanus balanoides,1993,12,11,12,0.348,37,710.6060606060606,710.6060606060606
Semibalanus balanoides,1993,13,5,12,0,37,70.00000000000001,70.00000000000001
Semibalanus balanoides,1993,14,1,12,-0.348,37,0,0.01
Semibalanus balanoides,1994,1,10,13,4.176,37,0,0.01
Semibalanus balanoides,1994,2,10,13,3.828,37,0,0.01
Semibalanus balanoides,1994,3,10,13,3.4799999999999995,37,69.16666666666667,69.16666666666667
Semibalanus balanoides,1994,4,12,13,3.1319999999999997,37,1357.6388888888891,1357.6388888888891
Semibalanus balanoides,1994,5,12,13,2.784,37,8328.819444444443,8328.819444444443
Semibalanus balanoides,1994,6,12,13,2.436,37,21139.930555555555,21139.930555555555
Semibalanus balanoides,1994,7,12,13,2.088,37,12238.888888888889,12238.888888888889
Semibalanus balanoides,1994,8,12,13,1.7399999999999998,37,11631.25,11631.25
Semibalanus balanoides,1994,9,12,13,1.392,37,9523.611111111111,9523.611111111111
Semibalanus balanoides,1994,10,12,13,1.044,37,3552.0833333333335,3552.0833333333335
Semibalanus balanoides,1994,11,12,13,0.696,37,3932.2916666666665,3932.2916666666665
Semibalanus balanoides,1994,12,12,13,0.348,37,1590.2777777777776,1590.2777777777776
Semibalanus balanoides,1994,13,12,13,0,37,1904.861111111111,1904.861111111111
Semibalanus balanoides,1994,14,10,13,-0.348,37,322.5,322.5
Semibalanus balanoides,1995,1,12,14,4.176,37,0,0.01
Semibalanus balanoides,1995,2,13,14,3.828,37,0,0.01
Semibalanus balanoides,1995,3,13,14,3.4799999999999995,37,1.9230769230769231,1.9230769230769231
Semibalanus balanoides,1995,4,14,14,3.1319999999999997,37,756.5476190476189,756.5476190476189
Semibalanus balanoides,1995,5,13,14,2.784,37,5295.833333333334,5295.833333333334
Semibalanus balanoides,1995,6,15,14,2.436,37,6529.48717948718,6529.48717948718
Semibalanus balanoides,1995,7,14,14,2.088,37,7241.025641025642,7241.025641025642
Semibalanus balanoides,1995,8,15,14,1.7399999999999998,37,9439.880952380952,9439.880952380952
Semibalanus balanoides,1995,9,13,14,1.392,37,7057.638888888889,7057.638888888889
Semibalanus balanoides,1995,10,15,14,1.044,37,3241.9444444444443,3241.9444444444443
Semibalanus balanoides,1995,11,15,14,0.696,37,1088.3333333333333,1088.3333333333333
Semibalanus balanoides,1995,12,13,14,0.348,37,918.2692307692308,918.2692307692308
Semibalanus balanoides,1995,13,11,14,0,37,139.39393939393938,139.39393939393938
Semibalanus balanoides,1995,14,4,14,-0.348,37,158.33333333333331,158.33333333333331
Semibalanus balanoides,1996,1,5,15,4.176,37,6.666666666666666,6.666666666666666
Semibalanus balanoides,1996,2,6,15,3.828,37,1.3888888888888888,1.3888888888888888
Semibalanus balanoides,1996,3,7,15,3.4799999999999995,37,425.00000000000006,425.00000000000006
Semibalanus balanoides,1996,4,7,15,3.1319999999999997,37,6008.333333333333,6008.333333333333
Semibalanus balanoides,1996,5,6,15,2.784,37,13586.111111111111,13586.111111111111
Semibalanus balanoides,1996,6,7,15,2.436,37,22352.380952380954,22352.380952380954
Semibalanus balanoides,1996,7,7,15,2.088,37,16175,16175
Semibalanus balanoides,1996,8,7,15,1.7399999999999998,37,12783.333333333334,12783.333333333334
Semibalanus balanoides,1996,9,7,15,1.392,37,6438.0952380952385,6438.0952380952385
Semibalanus balanoides,1996,10,7,15,1.044,37,2698.809523809524,2698.809523809524
Semibalanus balanoides,1996,11,7,15,0.696,37,2482.1428571428573,2482.1428571428573
Semibalanus balanoides,1996,12,5,15,0.348,37,2415,2415
Semibalanus balanoides,1996,13,4,15,0,37,100,100
Semibalanus balanoides,1997,1,6,16,4.176,37,0,0.01
Semibalanus balanoides,1997,2,6,16,3.828,37,0,0.01
Semibalanus balanoides,1997,3,6,16,3.4799999999999995,37,0,0.01
Semibalanus balanoides,1997,4,6,16,3.1319999999999997,37,350.00000000000006,350.00000000000006
Semibalanus balanoides,1997,5,6,16,2.784,37,2687.5,2687.5
Semibalanus balanoides,1997,6,6,16,2.436,37,14330.555555555558,14330.555555555558
Semibalanus balanoides,1997,7,6,16,2.088,37,13601.388888888889,13601.388888888889
Semibalanus balanoides,1997,8,6,16,1.7399999999999998,37,16526.388888888887,16526.388888888887
Semibalanus balanoides,1997,9,6,16,1.392,37,9741.666666666668,9741.666666666668
Semibalanus balanoides,1997,10,6,16,1.044,37,3061.1111111111113,3061.1111111111113
Semibalanus balanoides,1997,11,6,16,0.696,37,2309.722222222222,2309.722222222222
Semibalanus balanoides,1997,12,6,16,0.348,37,213.88888888888889,213.88888888888889
Semibalanus balanoides,1997,13,4,16,0,37,260.41666666666663,260.41666666666663
Semibalanus balanoides,1998,1,9,17,4.176,37,0,0.01
Semibalanus balanoides,1998,2,10,17,3.828,37,0,0.01
Semibalanus balanoides,1998,3,10,17,3.4799999999999995,37,182.5,182.5
Semibalanus balanoides,1998,4,10,17,3.1319999999999997,37,2839.9999999999995,2839.9999999999995
Semibalanus balanoides,1998,5,10,17,2.784,37,6475,6475
Semibalanus balanoides,1998,6,10,17,2.436,37,7429.166666666667,7429.166666666667
Semibalanus balanoides,1998,7,10,17,2.088,37,11451.25,11451.25
Semibalanus balanoides,1998,8,10,17,1.7399999999999998,37,8776.666666666668,8776.666666666668
Semibalanus balanoides,1998,9,10,17,1.392,37,7488.333333333332,7488.333333333332
Semibalanus balanoides,1998,10,10,17,1.044,37,4088.3333333333335,4088.3333333333335
Semibalanus balanoides,1998,11,10,17,0.696,37,1462.5,1462.5
Semibalanus balanoides,1998,12,10,17,0.348,37,135.00000000000003,135.00000000000003
Semibalanus balanoides,1998,13,9,17,0,37,98.14814814814814,98.14814814814814
Semibalanus balanoides,1998,14,5,17,-0.348,37,53.33333333333333,53.33333333333333
Semibalanus balanoides,1999,1,5,18,4.176,37,0,0.01
Semibalanus balanoides,1999,2,5,18,3.828,37,0,0.01
Semibalanus balanoides,1999,3,5,18,3.4799999999999995,37,0,0.01
Semibalanus balanoides,1999,4,5,18,3.1319999999999997,37,0,0.01
Semibalanus balanoides,1999,5,6,18,2.784,37,6593.055555555556,6593.055555555556
Semibalanus balanoides,1999,6,7,18,2.436,37,9486.904761904761,9486.904761904761
Semibalanus balanoides,1999,7,7,18,2.088,37,6483.333333333333,6483.333333333333
Semibalanus balanoides,1999,8,6,18,1.7399999999999998,37,10497.222222222223,10497.222222222223
Semibalanus balanoides,1999,9,5,18,1.392,37,9545,9545
Semibalanus balanoides,1999,10,5,18,1.044,37,4763.333333333333,4763.333333333333
Semibalanus balanoides,1999,11,5,18,0.696,37,528.3333333333333,528.3333333333333
Semibalanus balanoides,1999,12,5,18,0.348,37,1.6666666666666665,1.6666666666666665
Semibalanus balanoides,1999,13,5,18,0,37,0,0.01
Semibalanus balanoides,1999,14,3,18,-0.348,37,0,0.01
Semibalanus balanoides,2000,1,7,19,4.176,37,11.904761904761905,11.904761904761905
Semibalanus balanoides,2000,2,7,19,3.828,37,8.333333333333334,8.333333333333334
Semibalanus balanoides,2000,3,7,19,3.4799999999999995,37,603.5714285714286,603.5714285714286
Semibalanus balanoides,2000,4,7,19,3.1319999999999997,37,5113.095238095238,5113.095238095238
Semibalanus balanoides,2000,5,7,19,2.784,37,14258.333333333336,14258.333333333336
Semibalanus balanoides,2000,6,7,19,2.436,37,13425,13425
Semibalanus balanoides,2000,7,7,19,2.088,37,13479.761904761905,13479.761904761905
Semibalanus balanoides,2000,8,7,19,1.7399999999999998,37,18263.095238095237,18263.095238095237
Semibalanus balanoides,2000,9,7,19,1.392,37,8530.952380952382,8530.952380952382
Semibalanus balanoides,2000,10,7,19,1.044,37,5954.761904761905,5954.761904761905
Semibalanus balanoides,2000,11,7,19,0.696,37,1648.8095238095239,1648.8095238095239
Semibalanus balanoides,2000,12,7,19,0.348,37,398.8095238095238,398.8095238095238
Semibalanus balanoides,2000,13,6,19,0,37,34.72222222222222,34.72222222222222
Semibalanus balanoides,2000,14,5,19,-0.348,37,68.33333333333334,68.33333333333334
Semibalanus balanoides,2001,1,6,20,4.176,37,0,0.01
Semibalanus balanoides,2001,2,6,20,3.828,37,0,0.01
Semibalanus balanoides,2001,3,6,20,3.4799999999999995,37,481.9444444444445,481.9444444444445
Semibalanus balanoides,2001,4,6,20,3.1319999999999997,37,906.9444444444446,906.9444444444446
Semibalanus balanoides,2001,5,6,20,2.784,37,3608.333333333333,3608.333333333333
Semibalanus balanoides,2001,6,6,20,2.436,37,14661.111111111111,14661.111111111111
Semibalanus balanoides,2001,7,6,20,2.088,37,14590.277777777777,14590.277777777777
Semibalanus balanoides,2001,8,6,20,1.7399999999999998,37,8559.722222222223,8559.722222222223
Semibalanus balanoides,2001,9,6,20,1.392,37,8054.166666666667,8054.166666666667
Semibalanus balanoides,2001,10,6,20,1.044,37,3358.3333333333326,3358.3333333333326
Semibalanus balanoides,2001,11,6,20,0.696,37,888.8888888888889,888.8888888888889
Semibalanus balanoides,2001,12,6,20,0.348,37,326.3888888888889,326.3888888888889
Semibalanus balanoides,2001,13,6,20,0,37,216.66666666666663,216.66666666666663
Semibalanus balanoides,2001,14,3,20,-0.348,37,0,0.01
Semibalanus balanoides,2002,1,6,21,4.176,37,0,0.01
Semibalanus balanoides,2002,2,6,21,3.828,37,0,0.01
Semibalanus balanoides,2002,3,6,21,3.4799999999999995,37,4.166666666666666,4.166666666666666
Semibalanus balanoides,2002,4,6,21,3.1319999999999997,37,0,0.01
Semibalanus balanoides,2002,5,6,21,2.784,37,1601.388888888889,1601.388888888889
Semibalanus balanoides,2002,6,6,21,2.436,37,5894.444444444444,5894.444444444444
Semibalanus balanoides,2002,7,6,21,2.088,37,10802.77777777778,10802.77777777778
Semibalanus balanoides,2002,8,6,21,1.7399999999999998,37,8305.555555555557,8305.555555555557
Semibalanus balanoides,2002,9,6,21,1.392,37,1884.7222222222222,1884.7222222222222
Semibalanus balanoides,2002,10,6,21,1.044,37,591.6666666666667,591.6666666666667
Semibalanus balanoides,2002,11,6,21,0.696,37,0,0.01
Semibalanus balanoides,2002,12,5,21,0.348,37,0,0.01
Semibalanus balanoides,2002,13,4,21,0,37,0,0.01
Semibalanus balanoides,2002,14,2,21,-0.348,37,0,0.01
Semibalanus balanoides,2003,1,5,22,4.176,37,0,0.01
Semibalanus balanoides,2003,2,5,22,3.828,37,3.333333333333333,3.333333333333333
Semibalanus balanoides,2003,3,5,22,3.4799999999999995,37,138.33333333333334,138.33333333333334
Semibalanus balanoides,2003,4,5,22,3.1319999999999997,37,1964.9999999999998,1964.9999999999998
Semibalanus balanoides,2003,5,5,22,2.784,37,22451.666666666664,22451.666666666664
Semibalanus balanoides,2003,6,5,22,2.436,37,12076.666666666666,12076.666666666666
Semibalanus balanoides,2003,7,5,22,2.088,37,29781.666666666668,29781.666666666668
Semibalanus balanoides,2003,8,5,22,1.7399999999999998,37,15516.666666666666,15516.666666666666
Semibalanus balanoides,2003,9,5,22,1.392,37,13619.999999999998,13619.999999999998
Semibalanus balanoides,2003,10,5,22,1.044,37,3763.3333333333335,3763.3333333333335
Semibalanus balanoides,2003,11,5,22,0.696,37,3914.9999999999995,3914.9999999999995
Semibalanus balanoides,2003,12,5,22,0.348,37,711.6666666666665,711.6666666666665
Semibalanus balanoides,2003,13,4,22,0,37,127.08333333333331,127.08333333333331
Semibalanus balanoides,2003,14,1,22,-0.348,37,0,0.01
Semibalanus balanoides,2004,1,6,23,4.176,37,0,0.01
