year,transect,level,replicate,both_taken
1995,5,12,3,both
1995,5,13,1,both
1995,5,13,2,both
1995,5,13,3,both
1995,5,14,1,both
1995,5,14,2,both
1995,5,14,3,both
1995,7,0,1,both
1995,7,0,2,both
1995,7,0,3,both
1995,7,1,1,both
1995,7,1,2,both
1995,7,1,3,both
1995,7,2,1,both
1995,7,2,2,both
1995,7,2,3,both
1995,7,3,1,both
1995,7,3,2,both
1995,7,3,3,both
1995,7,4,1,both
1995,7,4,2,both
1995,7,4,3,both
1995,7,5,1,both
1995,7,5,2,both
1995,7,5,3,both
1995,7,6,1,both
1995,7,6,2,both
1995,7,6,3,both
1995,7,7,1,both
1995,7,7,2,both
1995,7,7,3,both
1995,7,8,1,both
1995,7,8,2,both
1995,7,8,3,both
1995,7,9,1,both
1995,7,9,2,both
1995,7,9,3,both
1995,7,10,1,both
1995,7,10,2,both
1995,7,10,3,both
1995,7,11,1,both
1995,7,11,2,both
1995,7,11,3,both
1995,7,12,1,both
1995,7,12,2,both
1995,7,12,3,both
1995,7,13,1,both
1995,7,13,2,both
1995,7,13,3,both
1995,8,0,1,both
1995,8,0,2,both
1995,8,0,3,both
1995,8,1,1,both
1995,8,1,2,both
1995,8,1,3,both
1995,8,2,1,both
1995,8,2,2,both
1995,8,2,3,both
1995,8,3,1,both
1995,8,3,2,both
1995,8,3,3,both
1995,8,4,1,both
1995,8,4,2,both
1995,8,4,3,both
1995,8,5,1,both
1995,8,5,2,both
1995,8,5,3,both
1995,8,6,1,both
1995,8,6,2,both
1995,8,6,3,both
1995,8,7,1,both
1995,8,7,2,both
1995,8,7,3,both
1995,8,8,1,both
1995,8,8,2,both
1995,8,8,3,both
1995,8,9,1,both
1995,8,9,2,both
1995,8,9,3,both
1995,8,10,1,both
1995,8,10,2,both
1995,8,10,3,both
1995,8,11,1,both
1995,8,12,1,both
1995,8,13,1,both
1995,8,14,1,both
1995,8,14,2,both
1995,8,14,3,both
1995,8,15,1,both
1995,8,15,2,both
1995,8,15,3,both
1995,13,-1,1,both
1995,13,-1,2,both
1995,13,-1,3,both
1995,13,0,1,both
1995,13,0,2,both
1995,13,0,3,both
1995,13,1,1,both
1995,13,1,2,both
1995,13,1,3,both
1995,13,2,1,both
1995,13,2,2,both
1995,13,2,3,both
1995,13,3,1,both
1995,13,3,2,both
1995,13,3,3,both
1995,13,4,1,both
1995,13,4,2,both
1995,13,4,3,both
1995,13,5,1,both
1995,13,5,2,both
1995,13,5,3,both
1995,13,6,1,both
1995,13,6,2,both
1995,13,6,3,both
1995,13,7,1,both
1995,13,8,1,both
1995,13,8,2,both
1995,13,8,3,both
1995,13,10,1,both
1995,13,10,2,both
1995,13,10,3,both
1995,13,11,1,both
1995,13,11,2,both
1995,13,11,3,both
1995,13,12,1,both
1995,13,12,2,both
1995,13,12,3,both
1995,15,1,1,both
1995,15,1,2,both
1995,15,1,3,both
1995,15,2,1,both
1995,15,2,2,both
1995,15,2,3,both
1995,15,3,1,both
1995,15,3,2,both
1995,15,3,3,both
1995,15,4,1,both
1995,15,4,2,both
1995,15,4,3,both
1995,15,6,1,both
1995,15,6,2,both
1995,15,6,3,both
1995,15,7,1,both
1995,15,7,2,both
1995,15,7,3,both
1995,15,8,1,both
1995,15,8,2,both
1995,15,8,3,both
1995,15,9,1,both
1995,15,9,2,both
1995,15,9,3,both
1995,15,10,1,both
1995,15,10,2,both
1995,15,10,3,both
1995,15,11,1,both
1995,15,11,2,both
1995,15,11,3,both
1995,15,12,1,both
1995,15,12,2,both
1995,15,12,3,both
1995,15,15,1,both
1995,15,15,2,both
1995,15,15,3,both
1995,17,6,1,both
1995,17,6,2,both
1995,17,6,3,both
1995,17,7,1,both
1995,17,7,2,both
1995,17,7,3,both
1995,17,8,1,both
1995,17,8,2,both
1995,17,8,3,both
1995,17,9,1,both
1995,17,9,2,both
1995,17,9,3,both
1995,17,10,1,both
1995,17,10,2,both
1995,17,10,3,both
1995,17,11,1,both
1995,17,11,2,both
1995,17,11,3,both
1995,17,12,1,both
1995,17,12,2,both
1995,17,12,3,both
1995,17,13,1,both
1995,17,13,2,both
1995,17,13,3,both
1995,19,0,1,both
1995,19,0,2,both
1995,19,0,3,both
1995,19,1,1,both
1995,19,1,2,both
1995,19,1,3,both
1995,19,2,1,both
1995,19,2,2,both
1995,19,2,3,both
1995,19,3,1,both
1995,19,3,2,both
1995,19,3,3,both
1995,19,4,1,both
1995,19,4,2,both
1995,19,4,3,both
1995,19,5,1,both
1995,19,5,2,both
1995,19,5,3,both
1995,19,6,1,both
1995,19,6,2,both
1995,19,7,1,both
1995,19,7,2,both
1995,19,7,3,both
1995,19,8,3,both
1995,19,9,1,both
1995,19,9,2,both
1995,19,9,3,both
1995,19,10,1,both
1995,19,10,2,both
1995,19,10,3,both
1995,19,11,1,both
1995,19,11,2,both
1995,19,11,3,both
1995,20,0,2,both
1995,20,0,3,both
1995,20,1,1,both
1995,20,2,1,both
1995,20,2,2,both
1995,20,3,1,both
1995,20,3,2,both
1995,20,3,3,both
1995,20,4,1,both
1995,20,4,2,both
1995,20,4,3,both
1995,20,5,1,both
1995,20,5,2,both
1995,20,5,3,both
1995,20,6,1,both
1995,20,6,2,both
1995,20,6,3,both
1995,20,8,1,both
1995,20,8,2,both
1995,20,8,3,both
1995,20,10,1,both
1995,20,10,2,both
1995,20,10,3,both
1995,20,11,1,both
1995,22,0,1,both
1995,22,0,2,both
1995,22,0,3,both
1995,22,1,1,both
1995,22,1,2,both
1995,22,1,3,both
1995,22,2,1,both
1995,22,2,2,both
1995,22,2,3,both
1995,22,3,1,both
1995,22,3,2,both
1995,22,3,3,both
1995,22,4,1,both
1995,22,4,2,both
1995,22,4,3,both
1995,22,5,1,both
1995,22,5,2,both
1995,22,5,3,both
1995,22,6,1,both
1995,22,6,2,both
1995,22,6,3,both
1995,22,7,1,both
1995,22,7,2,both
1995,22,7,3,both
1995,22,8,1,both
1995,22,8,2,both
1995,22,8,3,both
1995,22,9,1,both
1995,22,9,2,both
1995,22,9,3,both
1995,22,10,1,both
1995,22,10,2,both
1995,22,10,3,both
1995,22,11,1,both
1995,22,11,2,both
1995,22,11,3,both
1995,22,12,1,both
1995,22,12,2,both
1995,22,12,3,both
1995,22,13,1,both
1995,23,0,1,both
1995,23,0,2,both
1995,23,0,3,both
1995,23,1,1,both
1995,23,1,2,both
1995,23,1,3,both
1995,23,2,1,both
1995,23,2,2,both
1995,23,2,3,both
1995,23,3,1,both
1995,23,3,2,both
1995,23,3,3,both
1995,23,4,1,both
1995,23,4,2,both
1995,23,4,3,both
1995,23,5,1,both
1995,23,5,2,both
1995,23,5,3,both
1995,23,6,1,both
1995,23,6,2,both
1995,23,6,3,both
1995,23,7,1,both
1995,23,7,2,both
1995,23,7,3,both
1995,23,8,1,both
1995,23,8,2,both
1995,23,8,3,both
1995,23,9,1,both
1995,23,9,2,both
1995,23,9,3,both
1995,23,10,1,both
1995,23,10,2,both
1995,23,10,3,both
1995,23,11,1,both
1995,23,11,2,both
1995,23,11,3,both
1995,23,12,1,both
1995,23,12,2,both
1995,23,12,3,both
1995,23,13,1,both
1995,23,13,2,both
1995,23,13,3,both
1995,24,4,1,both
1995,24,4,2,both
1995,24,4,3,both
1995,24,5,1,both
1995,24,5,2,both
1995,24,5,3,both
1995,24,6,1,both
1995,24,6,2,both
1995,24,6,3,both
1995,24,7,1,both
1995,24,7,2,both
1995,24,7,3,both
1995,24,8,1,both
1995,24,8,2,both
1995,24,8,3,both
1995,24,9,1,both
1995,24,9,2,both
1995,24,9,3,both
1995,24,10,1,both
1995,24,10,2,both
1995,24,10,3,both
1995,24,11,1,both
1995,24,11,2,both
1995,24,11,3,both
1995,24,12,1,both
1995,24,12,2,both
1995,24,12,3,both
1995,24,13,1,both
1995,24,13,2,both
1995,24,13,3,both
1995,26,0,1,both
1995,26,0,2,both
1995,26,0,3,both
1995,26,1,1,both
1995,26,1,2,both
1995,26,1,3,both
1995,26,2,1,both
1995,26,2,2,both
1995,26,2,3,both
1995,26,3,1,both
1995,26,3,2,both
1995,26,3,3,both
1995,26,4,1,both
1995,26,4,2,both
1995,26,4,3,both
1995,26,5,1,both
1995,26,5,2,both
1995,26,5,3,both
1995,26,6,1,both
1995,26,6,2,both
1995,26,6,3,both
1995,26,7,1,both
1995,26,7,2,both
1995,26,7,3,both
1995,26,8,1,both
1995,26,8,2,both
1995,26,8,3,both
1995,26,9,1,both
1995,26,9,2,both
1995,26,9,3,both
1995,26,10,1,both
1995,26,10,2,both
1995,26,10,3,both
1995,26,11,1,both
1995,26,11,2,both
1995,26,11,3,both
1995,26,12,1,both
1995,26,12,2,both
1995,26,12,3,both
1995,26,13,1,both
1995,26,13,2,both
1995,26,13,3,both
1995,26,14,1,both
1995,26,14,2,both
1995,26,14,3,both
1995,28,0,1,both
1995,28,0,2,both
1995,28,0,3,both
1995,28,1,1,both
1995,28,1,2,both
1995,28,1,3,both
1995,28,2,1,both
1995,28,2,2,both
1995,28,2,3,both
1995,28,3,1,both
1995,28,3,2,both
1995,28,3,3,both
1995,28,4,1,both
1995,28,4,2,both
1995,28,4,3,both
1995,28,5,1,both
1995,28,5,2,both
1995,28,5,3,both
1995,28,6,1,both
1995,28,6,2,both
1995,28,6,3,both
1995,28,7,1,both
1995,28,7,2,both
1995,28,7,3,both
1995,28,8,1,both
1995,28,8,2,both
1995,28,8,3,both
1995,28,9,1,both
1995,28,9,2,both
1995,28,9,3,both
1995,28,10,1,both
1995,28,10,2,both
1995,28,10,3,both
1995,28,11,1,both
1995,28,11,2,both
1995,28,11,3,both
1995,28,12,1,both
1995,28,12,2,both
1995,28,12,3,both
1995,28,13,1,both
1995,28,13,2,both
1995,28,13,3,both
1996,1,0,1,both
1996,1,0,2,both
1996,1,0,3,both
1996,1,1,1,both
1996,1,1,2,both
1996,1,1,3,both
1996,1,2,1,both
1996,1,2,2,both
1996,1,2,3,both
1996,1,3,1,both
1996,1,3,2,both
1996,1,3,3,both
1996,1,4,1,both
1996,1,4,2,both
1996,1,4,3,both
1996,1,5,1,both
1996,1,5,2,both
1996,1,5,3,both
1996,1,6,1,both
1996,1,6,2,both
1996,1,6,3,both
1996,1,7,1,both
1996,1,7,2,both
1996,1,7,3,both
1996,1,8,1,both
1996,1,8,2,both
1996,1,8,3,both
1996,1,9,1,both
1996,1,9,2,both
1996,1,9,3,both
1996,1,10,1,both
1996,1,10,2,both
1996,1,10,3,both
1996,1,11,1,both
1996,1,11,2,both
1996,1,11,3,both
1996,1,12,1,both
1996,1,12,2,both
1996,1,12,3,both
1996,1,13,1,both
1996,1,13,2,both
1996,1,13,3,both
1996,7,0,1,both
1996,7,0,2,both
1996,7,0,3,both
1996,7,1,1,both
1996,7,1,2,both
1996,7,1,3,both
1996,7,2,1,both
1996,7,2,2,both
1996,7,2,3,both
1996,7,3,1,both
1996,7,3,2,both
1996,7,3,3,both
1996,7,4,1,both
1996,7,4,2,both
1996,7,4,3,both
1996,7,5,1,both
1996,7,5,2,both
1996,7,5,3,both
1996,7,6,1,both
1996,7,6,2,both
1996,7,6,3,both
1996,7,7,1,both
1996,7,7,2,both
1996,7,7,3,both
1996,7,8,1,both
1996,7,8,2,both
1996,7,8,3,both
1996,7,9,1,both
1996,7,9,2,both
1996,7,9,3,both
1996,7,10,1,both
1996,7,10,2,both
1996,7,10,3,both
1996,7,11,1,both
1996,7,11,2,both
1996,7,11,3,both
1996,7,12,1,both
1996,7,12,2,both
1996,7,12,3,both
1996,7,13,1,both
1996,7,13,2,both
1996,7,13,3,both
1996,15,1,1,both
1996,15,1,2,both
1996,15,1,3,both
1996,15,2,1,both
1996,15,2,2,both
1996,15,2,3,both
1996,15,3,1,both
1996,15,3,2,both
1996,15,3,3,both
1996,15,4,1,both
1996,15,4,2,both
1996,15,4,3,both
1996,15,6,1,both
1996,15,6,2,both
1996,15,6,3,both
1996,15,7,1,both
1996,15,7,2,both
1996,15,7,3,both
1996,15,8,1,both
1996,15,8,2,both
1996,15,8,3,both
1996,15,9,1,both
1996,15,9,2,both
1996,15,9,3,both
1996,15,10,1,both
1996,15,10,2,both
1996,15,10,3,both
1996,15,11,1,both
1996,15,11,2,both
1996,15,11,3,both
1996,15,15,1,both
1996,15,15,2,both
1996,15,15,3,both
1996,20,0,2,both
1996,20,0,3,both
1996,20,1,1,both
1996,20,1,2,both
1996,20,1,3,both
1996,20,2,1,both
1996,20,2,2,both
1996,20,2,3,both
1996,20,3,1,both
1996,20,3,2,both
1996,20,3,3,both
1996,20,4,1,both
1996,20,4,2,both
1996,20,4,3,both
1996,20,5,1,both
1996,20,5,2,both
1996,20,5,3,both
1996,20,6,1,both
1996,20,6,2,both
1996,20,6,3,both
1996,20,7,1,both
1996,20,7,2,both
1996,20,8,1,both
1996,20,8,2,both
1996,20,8,3,both
1996,20,9,1,both
1996,20,9,2,both
1996,20,9,3,both
1996,20,10,1,both
1996,20,10,2,both
1996,20,10,3,both
1996,20,11,1,both
1996,20,11,2,both
1996,20,11,3,both
1996,22,0,1,both
1996,22,0,2,both
1996,22,0,3,both
1996,22,1,1,both
1996,22,1,2,both
1996,22,1,3,both
1996,22,2,1,both
1996,22,2,2,both
1996,22,2,3,both
1996,22,3,1,both
1996,22,3,2,both
1996,22,3,3,both
1996,22,4,1,both
1996,22,4,2,both
1996,22,4,3,both
1996,22,5,1,both
1996,22,5,2,both
1996,22,5,3,both
1996,22,6,1,both
1996,22,6,2,both
1996,22,6,3,both
1996,22,7,1,both
1996,22,7,2,both
1996,22,7,3,both
1996,22,8,1,both
1996,22,8,2,both
1996,22,8,3,both
1996,22,9,1,both
1996,22,9,2,both
1996,22,9,3,both
1996,22,10,1,both
1996,22,10,2,both
1996,22,10,3,both
1996,22,11,1,both
1996,22,11,2,both
1996,22,11,3,both
1996,22,12,1,both
1996,22,12,2,both
1996,22,12,3,both
1996,24,2,1,both
1996,24,3,1,both
1996,24,3,2,both
1996,24,3,3,both
1996,24,4,1,both
1996,24,4,2,both
1996,24,4,3,both
1996,24,5,1,both
1996,24,5,2,both
1996,24,5,3,both
1996,24,6,1,both
1996,24,6,2,both
1996,24,6,3,both
1996,24,7,1,both
1996,24,7,2,both
1996,24,7,3,both
1996,24,8,1,both
1996,24,8,2,both
1996,24,8,3,both
1996,24,9,1,both
1996,24,9,2,both
1996,24,9,3,both
1996,24,10,1,both
1996,24,10,2,both
1996,24,10,3,both
1996,24,11,1,both
1996,24,11,2,both
1996,24,11,3,both
1996,24,12,1,both
1996,24,12,2,both
1996,24,12,3,both
1996,24,13,1,both
1996,24,13,2,both
1996,24,13,3,both
1996,26,3,1,both
1996,26,3,2,both
1996,26,3,3,both
1996,26,4,1,both
1996,26,4,2,both
1996,26,4,3,both
1996,26,5,1,both
1996,26,5,2,both
1996,26,5,3,both
1996,26,6,1,both
1996,26,6,2,both
1996,26,6,3,both
1996,26,7,1,both
1996,26,7,2,both
1996,26,7,3,both
1996,26,8,1,both
1996,26,8,2,both
1996,26,8,3,both
1996,26,9,1,both
1996,26,9,2,both
1996,26,9,3,both
1996,26,10,1,both
1996,26,10,2,both
1996,26,10,3,both
1996,26,11,1,both
1996,26,11,2,both
1996,26,11,3,both
1996,26,12,1,both
1996,26,12,2,both
1996,26,12,3,both
1996,26,13,1,both
1996,26,13,2,both
1996,26,13,3,both
1997,5,0,1,both
1997,5,0,2,both
1997,5,0,3,both
1997,5,1,1,both
1997,5,1,2,both
1997,5,1,3,both
1997,5,2,1,both
1997,5,2,2,both
1997,5,2,3,both
1997,5,3,1,both
1997,5,3,2,both
1997,5,3,3,both
1997,5,4,1,both
1997,5,4,2,both
1997,5,4,3,both
1997,5,5,1,both
1997,5,5,2,both
1997,5,5,3,both
1997,5,6,1,both
1997,5,6,2,both
1997,5,6,3,both
1997,5,7,1,both
1997,5,7,2,both
1997,5,7,3,both
1997,5,8,1,both
1997,5,8,2,both
1997,5,8,3,both
1997,5,9,1,both
1997,5,9,2,both
1997,5,9,3,both
1997,5,10,1,both
1997,5,10,2,both
1997,5,10,3,both
1997,5,11,1,both
1997,5,11,2,both
1997,5,11,3,both
1997,5,12,1,both
1997,5,12,2,both
1997,5,12,3,both
1997,5,13,1,both
1997,5,13,2,both
1997,5,13,3,both
1997,15,0,1,both
1997,15,0,2,both
1997,15,0,3,both
1997,15,1,1,both
1997,15,1,2,both
1997,15,1,3,both
1997,15,2,1,both
1997,15,2,2,both
1997,15,2,3,both
1997,15,3,1,both
1997,15,3,2,both
1997,15,3,3,both
1997,15,4,1,both
1997,15,4,2,both
1997,15,4,3,both
1997,15,5,1,both
1997,15,5,2,both
1997,15,5,3,both
1997,15,6,1,both
1997,15,6,2,both
1997,15,6,3,both
1997,15,7,1,both
1997,15,7,2,both
1997,15,7,3,both
1997,15,8,1,both
1997,15,8,2,both
1997,15,8,3,both
1997,15,9,1,both
1997,15,9,2,both
1997,15,9,3,both
1997,15,10,1,both
1997,15,10,2,both
1997,15,10,3,both
1997,15,11,1,both
1997,15,11,2,both
1997,15,11,3,both
1997,15,12,1,both
1997,15,12,2,both
1997,15,12,3,both
1997,20,0,1,both
1997,20,0,2,both
1997,20,0,3,both
1997,20,1,1,both
1997,20,1,2,both
1997,20,1,3,both
1997,20,2,1,both
1997,20,2,2,both
1997,20,2,3,both
1997,20,3,1,both
1997,20,3,2,both
1997,20,3,3,both
1997,20,4,1,both
1997,20,4,2,both
1997,20,4,3,both
1997,20,5,1,both
1997,20,5,2,both
1997,20,5,3,both
1997,20,6,1,both
1997,20,6,2,both
1997,20,6,3,both
1997,20,7,1,both
1997,20,7,2,both
1997,20,7,3,both
1997,20,8,1,both
1997,20,8,2,both
1997,20,9,1,both
1997,20,9,2,both
1997,20,9,3,both
1997,20,10,1,both
1997,20,10,2,both
1997,20,10,3,both
1997,20,11,1,both
1997,20,11,2,both
1997,20,11,3,both
1997,20,12,1,both
1997,20,12,2,both
1997,20,12,3,both
1997,22,0,1,both
1997,22,0,2,both
1997,22,0,3,both
1997,22,1,1,both
1997,22,1,2,both
1997,22,1,3,both
1997,22,2,1,both
1997,22,2,2,both
1997,22,2,3,both
1997,22,3,1,both
1997,22,3,2,both
1997,22,3,3,both
1997,22,4,1,both
1997,22,4,2,both
1997,22,4,3,both
1997,22,5,1,both
1997,22,5,2,both
1997,22,5,3,both
1997,22,6,1,both
1997,22,6,2,both
1997,22,6,3,both
1997,22,7,1,both
1997,22,7,2,both
1997,22,7,3,both
1997,22,8,1,both
1997,22,8,2,both
1997,22,8,3,both
1997,22,9,1,both
1997,22,9,2,both
1997,22,9,3,both
1997,22,10,1,both
1997,22,10,2,both
1997,22,10,3,both
1997,22,11,1,both
1997,22,11,2,both
1997,22,11,3,both
1997,22,12,1,both
1997,22,12,2,both
1997,22,12,3,both
1997,22,13,1,both
1997,22,13,2,both
1997,22,13,3,both
1997,26,0,1,both
1997,26,0,2,both
1997,26,0,3,both
1997,26,1,1,both
1997,26,1,2,both
1997,26,1,3,both
1997,26,2,1,both
1997,26,2,2,both
1997,26,2,3,both
1997,26,3,1,both
1997,26,3,2,both
1997,26,3,3,both
1997,26,4,1,both
1997,26,4,2,both
1997,26,4,3,both
1997,26,5,1,both
1997,26,5,2,both
1997,26,5,3,both
1997,26,6,1,both
1997,26,6,2,both
1997,26,6,3,both
1997,26,7,1,both
1997,26,7,2,both
1997,26,7,3,both
1997,26,8,1,both
1997,26,8,2,both
1997,26,8,3,both
1997,26,9,1,both
1997,26,9,2,both
1997,26,9,3,both
1997,26,10,1,both
1997,26,10,2,both
1997,26,10,3,both
1997,26,11,1,both
1997,26,11,2,both
1997,26,11,3,both
1997,26,12,1,both
1997,26,12,2,both
1997,26,12,3,both
1997,26,13,1,both
1997,26,13,2,both
1997,26,13,3,both
1997,28,0,1,both
1997,28,0,2,both
1997,28,0,3,both
1997,28,1,1,both
1997,28,1,2,both
1997,28,1,3,both
1997,28,2,1,both
1997,28,2,2,both
1997,28,2,3,both
1997,28,3,1,both
1997,28,3,2,both
1997,28,3,3,both
1997,28,4,1,both
1997,28,4,2,both
1997,28,4,3,both
1997,28,5,1,both
1997,28,5,2,both
1997,28,5,3,both
1997,28,6,1,both
1997,28,6,2,both
1997,28,6,3,both
1997,28,7,1,both
1997,28,7,2,both
1997,28,7,3,both
1997,28,8,1,both
1997,28,8,2,both
1997,28,8,3,both
1997,28,9,1,both
1997,28,9,2,both
1997,28,9,3,both
1997,28,10,1,both
1997,28,10,2,both
1997,28,10,3,both
1997,28,11,1,both
1997,28,11,2,both
1997,28,11,3,both
1997,28,12,1,both
1997,28,12,2,both
1997,28,12,3,both
1997,28,13,1,both
1997,28,13,2,both
1997,28,13,3,both
1998,1,2,1,both
1998,1,2,2,both
1998,1,3,1,both
1998,1,3,2,both
1998,1,3,3,both
1998,1,4,1,both
1998,1,4,2,both
1998,1,4,3,both
1998,1,5,1,both
1998,1,5,2,both
1998,1,5,3,both
1998,1,6,1,both
1998,1,6,2,both
1998,1,6,3,both
1998,1,7,1,both
1998,1,7,2,both
1998,1,7,3,both
1998,1,8,1,both
1998,1,8,2,both
1998,1,8,3,both
1998,1,9,1,both
1998,1,9,2,both
1998,1,9,3,both
1998,1,10,1,both
1998,1,10,2,both
1998,1,10,3,both
1998,1,11,1,both
1998,1,11,2,both
1998,1,11,3,both
1998,1,12,1,both
1998,1,12,2,both
1998,1,12,3,both
1998,1,13,1,both
1998,1,13,2,both
1998,1,13,3,both
1998,2,0,1,both
1998,2,0,2,both
1998,2,0,3,both
1998,2,1,1,both
1998,2,1,2,both
1998,2,1,3,both
1998,2,2,1,both
1998,2,2,2,both
1998,2,2,3,both
1998,2,3,1,both
1998,2,3,2,both
1998,2,3,3,both
1998,2,4,1,both
1998,2,4,2,both
1998,2,4,3,both
1998,2,5,1,both
1998,2,5,2,both
1998,2,5,3,both
1998,2,6,1,both
1998,2,6,2,both
1998,2,6,3,both
1998,2,7,1,both
1998,2,7,2,both
1998,2,7,3,both
1998,2,8,1,both
1998,2,8,2,both
1998,2,8,3,both
1998,2,9,1,both
1998,2,9,2,both
1998,2,9,3,both
1998,2,10,1,both
1998,2,10,2,both
1998,2,10,3,both
1998,2,11,1,both
1998,2,11,2,both
1998,2,11,3,both
1998,2,12,1,both
1998,2,12,2,both
1998,2,12,3,both
1998,2,13,1,both
1998,2,13,2,both
1998,2,13,3,both
1998,5,0,1,both
1998,5,0,2,both
1998,5,0,3,both
1998,5,1,1,both
1998,5,1,2,both
1998,5,1,3,both
1998,5,2,1,both
1998,5,2,2,both
1998,5,2,3,both
1998,5,3,1,both
1998,5,3,2,both
1998,5,3,3,both
1998,5,4,1,both
1998,5,4,2,both
1998,5,4,3,both
1998,5,5,1,both
1998,5,5,2,both
1998,5,5,3,both
1998,5,6,1,both
1998,5,6,2,both
1998,5,6,3,both
1998,5,7,1,both
1998,5,7,2,both
1998,5,7,3,both
1998,5,8,1,both
1998,5,8,2,both
1998,5,8,3,both
1998,5,9,1,both
1998,5,9,2,both
1998,5,9,3,both
1998,5,10,1,both
1998,5,10,2,both
1998,5,10,3,both
1998,5,11,1,both
1998,5,11,2,both
1998,5,11,3,both
1998,5,12,1,both
1998,5,12,2,both
1998,5,12,3,both
1998,5,13,1,both
1998,5,13,2,both
1998,5,13,3,both
1998,5,14,1,both
1998,5,14,2,both
1998,5,14,3,both
1998,7,0,1,both
1998,7,0,2,both
1998,7,0,3,both
1998,7,1,1,both
1998,7,1,2,both
1998,7,1,3,both
1998,7,2,1,both
1998,7,2,2,both
1998,7,2,3,both
1998,7,3,1,both
1998,7,3,2,both
1998,7,3,3,both
1998,7,4,1,both
1998,7,4,2,both
1998,7,4,3,both
1998,7,5,1,both
1998,7,5,2,both
1998,7,5,3,both
1998,7,6,1,both
1998,7,6,2,both
1998,7,6,3,both
1998,7,7,1,both
1998,7,7,2,both
1998,7,7,3,both
1998,7,8,1,both
1998,7,8,2,both
1998,7,8,3,both
1998,7,9,1,both
1998,7,9,2,both
1998,7,9,3,both
1998,7,10,1,both
1998,7,10,2,both
1998,7,10,3,both
1998,7,11,1,both
1998,7,11,2,both
1998,7,11,3,both
1998,7,12,1,both
1998,7,12,2,both
1998,7,12,3,both
1998,7,13,1,both
1998,7,13,2,both
1998,7,13,3,both
1998,7,14,1,both
1998,15,0,1,both
1998,15,0,2,both
1998,15,0,3,both
1998,15,1,1,both
1998,15,1,2,both
1998,15,1,3,both
1998,15,2,1,both
1998,15,2,2,both
1998,15,2,3,both
1998,15,3,1,both
1998,15,3,2,both
1998,15,3,3,both
1998,15,4,1,both
1998,15,4,2,both
1998,15,4,3,both
1998,15,5,1,both
1998,15,5,2,both
1998,15,5,3,both
1998,15,6,1,both
1998,15,6,2,both
1998,15,6,3,both
1998,15,7,1,both
1998,15,7,2,both
1998,15,7,3,both
1998,15,8,1,both
1998,15,8,2,both
1998,15,8,3,both
1998,15,9,1,both
1998,15,9,2,both
1998,15,9,3,both
1998,15,10,1,both
1998,15,10,2,both
1998,15,10,3,both
1998,15,11,1,both
1998,15,11,2,both
1998,15,11,3,both
1998,15,12,1,both
1998,15,12,2,both
1998,15,12,3,both
1998,15,13,1,both
1998,15,13,2,both
1998,15,13,3,both
1998,20,0,3,both
1998,20,1,1,both
1998,20,1,2,both
1998,20,1,3,both
1998,20,2,1,both
1998,20,2,2,both
1998,20,2,3,both
1998,20,3,1,both
1998,20,3,2,both
1998,20,3,3,both
1998,20,4,1,both
1998,20,4,2,both
1998,20,4,3,both
1998,20,5,1,both
1998,20,5,2,both
1998,20,5,3,both
1998,20,6,1,both
1998,20,6,2,both
1998,20,6,3,both
1998,20,7,1,both
1998,20,7,2,both
1998,20,7,3,both
1998,20,8,1,both
1998,20,8,2,both
1998,20,8,3,both
1998,20,9,1,both
1998,20,9,2,both
1998,20,9,3,both
1998,20,10,1,both
1998,20,10,2,both
1998,20,10,3,both
1998,20,11,1,both
1998,20,11,2,both
1998,20,11,3,both
1998,20,12,1,both
1998,20,12,2,both
1998,20,12,3,both
1998,22,-2,1,both
1998,22,-2,2,both
1998,22,-2,3,both
1998,22,-1,1,both
1998,22,-1,2,both
1998,22,-1,3,both
1998,22,0,1,both
1998,22,0,2,both
1998,22,0,3,both
1998,22,1,1,both
1998,22,1,2,both
1998,22,1,3,both
1998,22,2,1,both
1998,22,2,2,both
1998,22,2,3,both
1998,22,3,1,both
1998,22,3,2,both
1998,22,3,3,both
1998,22,4,1,both
1998,22,4,2,both
1998,22,4,3,both
1998,22,5,1,both
1998,22,5,2,both
1998,22,5,3,both
1998,22,6,1,both
1998,22,6,2,both
1998,22,6,3,both
1998,22,7,1,both
1998,22,7,2,both
1998,22,7,3,both
1998,22,8,1,both
1998,22,8,2,both
1998,22,8,3,both
1998,22,9,1,both
1998,22,9,2,both
1998,22,9,3,both
1998,22,10,1,both
1998,22,10,2,both
1998,22,10,3,both
1998,22,11,1,both
1998,22,11,2,both
1998,22,11,3,both
1998,22,12,1,both
1998,22,12,2,both
1998,22,12,3,both
1998,22,13,1,both
1998,22,13,2,both
1998,24,0,1,both
1998,24,0,2,both
1998,24,0,3,both
1998,24,1,1,both
1998,24,1,2,both
1998,24,1,3,both
1998,24,2,1,both
1998,24,2,2,both
1998,24,2,3,both
1998,24,3,1,both
1998,24,3,2,both
1998,24,3,3,both
1998,24,4,1,both
1998,24,4,2,both
1998,24,4,3,both
1998,24,5,1,both
1998,24,5,2,both
1998,24,5,3,both
1998,24,6,1,both
1998,24,6,2,both
1998,24,6,3,both
1998,24,7,1,both
1998,24,7,2,both
1998,24,7,3,both
1998,24,8,1,both
1998,24,8,2,both
1998,24,8,3,both
1998,24,9,1,both
1998,24,9,2,both
1998,24,9,3,both
1998,24,10,1,both
1998,24,10,2,both
1998,24,10,3,both
